Name	chi2Pvalue	empPvalue
REACTOME_TRANSPORT_OF_RIBONUCLEOPROTEINS_INTO_THE_HOST_NUCLEUS	6.00107816E-1	5.8378E-1
REACTOME_NEGATIVE_REGULATION_OF_FGFR_SIGNALING	6.00114771E-1	6.0855E-1
BIOCARTA_NKT_PATHWAY	6.02130852E-1	6.1129E-1
REACTOME_IONOTROPIC_ACTIVITY_OF_KAINATE_RECEPTORS	6.02589167E-1	6.0538E-1
REACTOME_PKB_MEDIATED_EVENTS	6.03409092E-1	6.0419E-1
REACTOME_FRS2_MEDIATED_CASCADE	6.04202239E-1	6.1117E-1
REACTOME_CELL_CELL_COMMUNICATION	6.04847561E-1	5.7192E-1
REACTOME_S_PHASE	6.04878779E-1	6.0171E-1
REACTOME_L1CAM_INTERACTIONS	6.05094172E-1	5.9099E-1
BIOCARTA_HER2_PATHWAY	6.05254351E-1	6.1085E-1
REACTOME_ERKS_ARE_INACTIVATED	6.05698323E-1	6.155E-1
KEGG_INTESTINAL_IMMUNE_NETWORK_FOR_IGA_PRODUCTION	6.0911841E-1	6.1287E-1
BIOCARTA_AT1R_PATHWAY	6.10299504E-1	6.253E-1
REACTOME_SIGNALING_BY_NODAL	6.10468187E-1	6.1767E-1
REACTOME_BASE_EXCISION_REPAIR	6.10965608E-1	5.998E-1
KEGG_AUTOIMMUNE_THYROID_DISEASE	6.11262841E-1	6.0288E-1
REACTOME_SHC_MEDIATED_CASCADE	6.12452299E-1	6.2129E-1
REACTOME_MEIOTIC_RECOMBINATION	6.1331172E-1	5.7956E-1
REACTOME_EXTRINSIC_PATHWAY_FOR_APOPTOSIS	6.13884651E-1	6.2647E-1
KEGG_MAPK_SIGNALING_PATHWAY	6.13897832E-1	6.1449E-1
KEGG_TASTE_TRANSDUCTION	6.16330455E-1	6.2179E-1
REACTOME_FORMATION_OF_INCISION_COMPLEX_IN_GG_NER	6.16849022E-1	6.23E-1
KEGG_BUTANOATE_METABOLISM	6.17846833E-1	6.1068E-1
BIOCARTA_PYK2_PATHWAY	6.18506709E-1	6.21E-1
REACTOME_SHC_MEDIATED_SIGNALLING	6.1974563E-1	6.3058E-1
KEGG_FOLATE_BIOSYNTHESIS	6.1981338E-1	6.1458E-1
BIOCARTA_GABA_PATHWAY	6.2199337E-1	6.3174E-1
REACTOME_GLUCONEOGENESIS	6.22186033E-1	6.0752E-1
REACTOME_IL_7_SIGNALING	6.24537718E-1	6.2932E-1
REACTOME_CD28_CO_STIMULATION	6.27407837E-1	6.3517E-1
REACTOME_TANDEM_PORE_DOMAIN_POTASSIUM_CHANNELS	6.27762675E-1	6.202E-1
BIOCARTA_ERK5_PATHWAY	6.28038889E-1	6.4613E-1
KEGG_ALPHA_LINOLENIC_ACID_METABOLISM	6.30058962E-1	6.3731E-1
REACTOME_SEMA3A_PLEXIN_REPULSION_SIGNALING_BY_INHIBITING_INTEGRIN_ADHESION	6.31910354E-1	6.1549E-1
BIOCARTA_MCALPAIN_PATHWAY	6.33245386E-1	6.49E-1
REACTOME_GENERIC_TRANSCRIPTION_PATHWAY	6.34274935E-1	6.3757E-1
REACTOME_HORMONE_SENSITIVE_LIPASE_HSL_MEDIATED_TRIACYLGLYCEROL_HYDROLYSIS	6.34293592E-1	6.2704E-1
BIOCARTA_CTLA4_PATHWAY	6.34961793E-1	6.217E-1
REACTOME_MITOTIC_G1_G1_S_PHASES	6.41881926E-1	6.4391E-1
REACTOME_FANCONI_ANEMIA_PATHWAY	6.42277263E-1	6.4178E-1
REACTOME_TRAF6_MEDIATED_IRF7_ACTIVATION_IN_TLR7_8_OR_9_SIGNALING	6.42606738E-1	6.3521E-1
REACTOME_REGULATION_OF_KIT_SIGNALING	6.43308846E-1	6.5329E-1
BIOCARTA_EGF_PATHWAY	6.44489759E-1	6.5828E-1
REACTOME_TRANSPORT_OF_GLUCOSE_AND_OTHER_SUGARS_BILE_SALTS_AND_ORGANIC_ACIDS_METAL_IONS_AND_AMINE_COMPOUNDS	6.44553891E-1	6.4179E-1
REACTOME_POTASSIUM_CHANNELS	6.45467782E-1	6.4829E-1
BIOCARTA_ACH_PATHWAY	6.45760426E-1	6.4474E-1
KEGG_STEROID_BIOSYNTHESIS	6.47491708E-1	6.338E-1
REACTOME_DAG_AND_IP3_SIGNALING	6.49020378E-1	6.5297E-1
BIOCARTA_CERAMIDE_PATHWAY	6.49143864E-1	6.6557E-1
BIOCARTA_PDGF_PATHWAY	6.49385494E-1	6.6083E-1
REACTOME_TRAF6_MEDIATED_INDUCTION_OF_TAK1_COMPLEX	6.50780972E-1	6.5453E-1
REACTOME_RAP1_SIGNALLING	6.51141145E-1	6.3731E-1
REACTOME_G0_AND_EARLY_G1	6.51520143E-1	6.6229E-1
BIOCARTA_FMLP_PATHWAY	6.52192698E-1	6.559E-1
REACTOME_TRANSCRIPTIONAL_REGULATION_OF_WHITE_ADIPOCYTE_DIFFERENTIATION	6.5304155E-1	6.4818E-1
KEGG_ALLOGRAFT_REJECTION	6.5310022E-1	6.5137E-1
REACTOME_YAP1_AND_WWTR1_TAZ_STIMULATED_GENE_EXPRESSION	6.53120721E-1	6.5681E-1
REACTOME_SIGNALING_BY_NOTCH1	6.55798629E-1	6.2408E-1
REACTOME_CDK_MEDIATED_PHOSPHORYLATION_AND_REMOVAL_OF_CDC6	6.56958949E-1	6.5291E-1
BIOCARTA_GRANULOCYTES_PATHWAY	6.56980581E-1	6.4328E-1
REACTOME_APC_C_CDC20_MEDIATED_DEGRADATION_OF_CYCLIN_B	6.57436005E-1	6.4847E-1
REACTOME_NCAM_SIGNALING_FOR_NEURITE_OUT_GROWTH	6.58237115E-1	6.3029E-1
REACTOME_PHOSPHOLIPASE_C_MEDIATED_CASCADE	6.60186683E-1	6.6658E-1
REACTOME_P53_INDEPENDENT_G1_S_DNA_DAMAGE_CHECKPOINT	6.61021362E-1	6.6352E-1
BIOCARTA_BIOPEPTIDES_PATHWAY	6.63271469E-1	6.7312E-1
REACTOME_DEFENSINS	6.6371135E-1	6.7157E-1
BIOCARTA_P35ALZHEIMERS_PATHWAY	6.63745432E-1	6.7063E-1
REACTOME_IMMUNE_SYSTEM	6.6407042E-1	6.6204E-1
REACTOME_CHOLESTEROL_BIOSYNTHESIS	6.65132954E-1	6.5604E-1
REACTOME_ACTIVATION_OF_BH3_ONLY_PROTEINS	6.6741497E-1	6.7262E-1
KEGG_COLORECTAL_CANCER	6.67680683E-1	6.555E-1
BIOCARTA_INTEGRIN_PATHWAY	6.68558538E-1	6.8227E-1
KEGG_PYRUVATE_METABOLISM	6.68722824E-1	6.6866E-1
KEGG_GAP_JUNCTION	6.68728164E-1	6.7834E-1
BIOCARTA_GH_PATHWAY	6.69232699E-1	6.7024E-1
REACTOME_COSTIMULATION_BY_THE_CD28_FAMILY	6.70793442E-1	6.7177E-1
REACTOME_INTERFERON_ALPHA_BETA_SIGNALING	6.70817488E-1	6.6786E-1
REACTOME_GAMMA_CARBOXYLATION_TRANSPORT_AND_AMINO_TERMINAL_CLEAVAGE_OF_PROTEINS	6.71351095E-1	6.6878E-1
BIOCARTA_CXCR4_PATHWAY	6.71869388E-1	6.6473E-1
REACTOME_CLASS_B_2_SECRETIN_FAMILY_RECEPTORS	6.73279765E-1	6.6239E-1
REACTOME_NUCLEOTIDE_LIKE_PURINERGIC_RECEPTORS	6.73491262E-1	6.6749E-1
REACTOME_REGULATION_OF_THE_FANCONI_ANEMIA_PATHWAY	6.73802215E-1	6.7636E-1
REACTOME_NETRIN1_SIGNALING	6.74524094E-1	6.7918E-1
REACTOME_PD1_SIGNALING	6.75044884E-1	6.7713E-1
REACTOME_HYALURONAN_METABOLISM	6.75064649E-1	6.823E-1
REACTOME_HYALURONAN_UPTAKE_AND_DEGRADATION	6.75851063E-1	6.7402E-1
REACTOME_ROLE_OF_SECOND_MESSENGERS_IN_NETRIN1_SIGNALING	6.76356274E-1	6.7304E-1
REACTOME_PREFOLDIN_MEDIATED_TRANSFER_OF_SUBSTRATE_TO_CCT_TRIC	6.76700384E-1	6.6664E-1
BIOCARTA_INFLAM_PATHWAY	6.76822379E-1	6.7249E-1
BIOCARTA_AMI_PATHWAY	6.77364676E-1	6.5122E-1
REACTOME_GABA_RECEPTOR_ACTIVATION	6.77481676E-1	6.858E-1
REACTOME_REMOVAL_OF_THE_FLAP_INTERMEDIATE_FROM_THE_C_STRAND	6.77985201E-1	6.7458E-1
BIOCARTA_AGPCR_PATHWAY	6.81740484E-1	6.7788E-1
REACTOME_SULFUR_AMINO_ACID_METABOLISM	6.82027338E-1	6.7564E-1
BIOCARTA_PML_PATHWAY	6.82268381E-1	6.8542E-1
REACTOME_CGMP_EFFECTS	6.8338192E-1	6.8068E-1
REACTOME_P53_DEPENDENT_G1_DNA_DAMAGE_RESPONSE	6.84875265E-1	6.8619E-1
BIOCARTA_NO1_PATHWAY	6.85436121E-1	6.9295E-1
BIOCARTA_SODD_PATHWAY	6.87792324E-1	6.9034E-1
BIOCARTA_STRESS_PATHWAY	6.88242348E-1	6.9915E-1
REACTOME_RNA_POL_I_TRANSCRIPTION_INITIATION	6.88992293E-1	6.9702E-1
REACTOME_SEROTONIN_RECEPTORS	6.89299907E-1	7.0056E-1
REACTOME_CYTOSOLIC_SULFONATION_OF_SMALL_MOLECULES	6.90378482E-1	6.7212E-1
REACTOME_EARLY_PHASE_OF_HIV_LIFE_CYCLE	6.91158181E-1	6.9358E-1
REACTOME_SHC_RELATED_EVENTS	6.91677849E-1	6.9986E-1
REACTOME_G1_S_TRANSITION	6.91818408E-1	6.9146E-1
REACTOME_ACTIVATED_NOTCH1_TRANSMITS_SIGNAL_TO_THE_NUCLEUS	6.92036239E-1	6.659E-1
REACTOME_GAP_JUNCTION_DEGRADATION	6.93197602E-1	7.0481E-1
REACTOME_GLYCOPROTEIN_HORMONES	6.93323513E-1	6.8187E-1
REACTOME_HDL_MEDIATED_LIPID_TRANSPORT	6.93997723E-1	6.8379E-1
REACTOME_GRB2_SOS_PROVIDES_LINKAGE_TO_MAPK_SIGNALING_FOR_INTERGRINS_	6.94246377E-1	6.7954E-1
BIOCARTA_ECM_PATHWAY	6.95471768E-1	7.0021E-1
BIOCARTA_TNFR2_PATHWAY	6.97463707E-1	7.0538E-1
REACTOME_IRAK1_RECRUITS_IKK_COMPLEX	6.97466668E-1	7.0283E-1
KEGG_CALCIUM_SIGNALING_PATHWAY	6.97531816E-1	7.111E-1
REACTOME_AUTODEGRADATION_OF_THE_E3_UBIQUITIN_LIGASE_COP1	6.98423778E-1	6.9443E-1
REACTOME_CD28_DEPENDENT_VAV1_PATHWAY	6.98653947E-1	7.0019E-1
BIOCARTA_TCYTOTOXIC_PATHWAY	6.99803906E-1	7.0197E-1
REACTOME_DESTABILIZATION_OF_MRNA_BY_AUF1_HNRNP_D0	6.9994232E-1	7.0461E-1
REACTOME_IL1_SIGNALING	7.00853465E-1	7.0405E-1
KEGG_REGULATION_OF_ACTIN_CYTOSKELETON	7.00868616E-1	6.9937E-1
REACTOME_GENERATION_OF_SECOND_MESSENGER_MOLECULES	7.02209718E-1	6.8269E-1
REACTOME_AUTODEGRADATION_OF_CDH1_BY_CDH1_APC_C	7.02669459E-1	6.919E-1
REACTOME_PEPTIDE_HORMONE_BIOSYNTHESIS	7.03177364E-1	7.0216E-1
KEGG_DRUG_METABOLISM_OTHER_ENZYMES	7.03323903E-1	6.9927E-1
BIOCARTA_TCR_PATHWAY	7.03887139E-1	7.1629E-1
KEGG_P53_SIGNALING_PATHWAY	7.04068305E-1	7.1024E-1
BIOCARTA_CARDIACEGF_PATHWAY	7.05228009E-1	7.1162E-1
REACTOME_HORMONE_LIGAND_BINDING_RECEPTORS	7.07697845E-1	7.002E-1
REACTOME_MITOCHONDRIAL_PROTEIN_IMPORT	7.07773141E-1	7.2004E-1
REACTOME_VIF_MEDIATED_DEGRADATION_OF_APOBEC3G	7.07986108E-1	7.0942E-1
BIOCARTA_NGF_PATHWAY	7.08807613E-1	7.1891E-1
BIOCARTA_LYM_PATHWAY	7.09315541E-1	7.0119E-1
KEGG_LYSOSOME	7.09531871E-1	7.0506E-1
REACTOME_TRAF6_MEDIATED_IRF7_ACTIVATION	7.10097747E-1	7.0288E-1
REACTOME_TRANSCRIPTIONAL_ACTIVITY_OF_SMAD2_SMAD3_SMAD4_HETEROTRIMER	7.10285827E-1	7.227E-1
REACTOME_JNK_C_JUN_KINASES_PHOSPHORYLATION_AND_ACTIVATION_MEDIATED_BY_ACTIVATED_HUMAN_TAK1	7.10970158E-1	6.9889E-1
BIOCARTA_STATHMIN_PATHWAY	7.11009294E-1	7.2168E-1
REACTOME_SIGNALING_BY_INSULIN_RECEPTOR	7.11755946E-1	7.2537E-1
BIOCARTA_MET_PATHWAY	7.11995664E-1	7.1478E-1
REACTOME_SIGNALLING_TO_RAS	7.12817205E-1	7.1891E-1
REACTOME_REGULATION_OF_APOPTOSIS	7.14460937E-1	7.2179E-1
KEGG_PPAR_SIGNALING_PATHWAY	7.14698066E-1	7.1834E-1
REACTOME_ROLE_OF_DCC_IN_REGULATING_APOPTOSIS	7.15360612E-1	7.221E-1
BIOCARTA_P53HYPOXIA_PATHWAY	7.15460663E-1	6.9697E-1
REACTOME_GASTRIN_CREB_SIGNALLING_PATHWAY_VIA_PKC_AND_MAPK	7.15462265E-1	7.2851E-1
REACTOME_SIGNALING_BY_FGFR_MUTANTS	7.16017652E-1	7.2236E-1
KEGG_INOSITOL_PHOSPHATE_METABOLISM	7.16143926E-1	7.2485E-1
KEGG_PROPANOATE_METABOLISM	7.18501564E-1	7.217E-1
REACTOME_ER_PHAGOSOME_PATHWAY	7.19518163E-1	7.2108E-1
REACTOME_GROWTH_HORMONE_RECEPTOR_SIGNALING	7.1998657E-1	7.2382E-1
REACTOME_METABOLISM_OF_PORPHYRINS	7.20841853E-1	7.2141E-1
REACTOME_G_BETA_GAMMA_SIGNALLING_THROUGH_PLC_BETA	7.2090416E-1	7.1411E-1
REACTOME_G_ALPHA_S_SIGNALLING_EVENTS	7.21205159E-1	7.1718E-1
KEGG_OXIDATIVE_PHOSPHORYLATION	7.23966579E-1	7.2829E-1
KEGG_GLIOMA	7.24329864E-1	7.2888E-1
REACTOME_INHIBITION_OF_THE_PROTEOLYTIC_ACTIVITY_OF_APC_C_REQUIRED_FOR_THE_ONSET_OF_ANAPHASE_BY_MITOTIC_SPINDLE_CHECKPOINT_COMPONENTS	7.26747972E-1	7.1639E-1
REACTOME_APC_CDC20_MEDIATED_DEGRADATION_OF_NEK2A	7.26747972E-1	7.178E-1
KEGG_HEDGEHOG_SIGNALING_PATHWAY	7.27853471E-1	7.3147E-1
BIOCARTA_IL10_PATHWAY	7.2825653E-1	7.2767E-1
REACTOME_SHC1_EVENTS_IN_EGFR_SIGNALING	7.28941726E-1	7.3552E-1
KEGG_ARACHIDONIC_ACID_METABOLISM	7.29654624E-1	7.369E-1
KEGG_PROGESTERONE_MEDIATED_OOCYTE_MATURATION	7.30710251E-1	7.3194E-1
REACTOME_PLATELET_SENSITIZATION_BY_LDL	7.31659782E-1	7.2495E-1
REACTOME_ACETYLCHOLINE_NEUROTRANSMITTER_RELEASE_CYCLE	7.34313473E-1	7.3459E-1
REACTOME_CONVERSION_FROM_APC_C_CDC20_TO_APC_C_CDH1_IN_LATE_ANAPHASE	7.34502954E-1	7.1796E-1
REACTOME_G_ALPHA_Q_SIGNALLING_EVENTS	7.34558039E-1	7.4025E-1
KEGG_FC_GAMMA_R_MEDIATED_PHAGOCYTOSIS	7.34567433E-1	7.301E-1
BIOCARTA_CASPASE_PATHWAY	7.36911799E-1	7.3693E-1
KEGG_HUNTINGTONS_DISEASE	7.37458146E-1	7.2812E-1
REACTOME_SOS_MEDIATED_SIGNALLING	7.37475963E-1	7.4264E-1
BIOCARTA_MAL_PATHWAY	7.37580711E-1	7.3801E-1
REACTOME_GLUCURONIDATION	7.37832335E-1	7.4089E-1
REACTOME_DEGRADATION_OF_THE_EXTRACELLULAR_MATRIX	7.38033644E-1	7.2653E-1
KEGG_CHRONIC_MYELOID_LEUKEMIA	7.38645496E-1	7.5013E-1
REACTOME_SPRY_REGULATION_OF_FGF_SIGNALING	7.38727658E-1	7.4692E-1
BIOCARTA_HSP27_PATHWAY	7.39021993E-1	7.5016E-1
REACTOME_SYNTHESIS_OF_PIPS_AT_THE_GOLGI_MEMBRANE	7.39717702E-1	7.4003E-1
KEGG_GLYCOSPHINGOLIPID_BIOSYNTHESIS_GANGLIO_SERIES	7.40004396E-1	7.394E-1
REACTOME_SYNTHESIS_OF_DNA	7.4140908E-1	7.4221E-1
REACTOME_NUCLEAR_SIGNALING_BY_ERBB4	7.4231518E-1	7.5601E-1
REACTOME_TRANSCRIPTION_COUPLED_NER_TC_NER	7.42436266E-1	7.4193E-1
REACTOME_ACTIVATION_OF_THE_PRE_REPLICATIVE_COMPLEX	7.45956216E-1	7.5115E-1
BIOCARTA_IL1R_PATHWAY	7.46537421E-1	7.4493E-1
REACTOME_PECAM1_INTERACTIONS	7.48151492E-1	7.5029E-1
KEGG_NON_HOMOLOGOUS_END_JOINING	7.48521206E-1	7.5338E-1
BIOCARTA_RAC1_PATHWAY	7.48918307E-1	7.3579E-1
BIOCARTA_SHH_PATHWAY	7.49168559E-1	7.4533E-1
BIOCARTA_HDAC_PATHWAY	7.49220079E-1	7.5914E-1
BIOCARTA_CK1_PATHWAY	7.49906624E-1	7.5312E-1
REACTOME_REGULATION_OF_INSULIN_LIKE_GROWTH_FACTOR_IGF_ACTIVITY_BY_INSULIN_LIKE_GROWTH_FACTOR_BINDING_PROTEINS_IGFBPS	7.52247389E-1	7.5348E-1
KEGG_PANCREATIC_CANCER	7.53169564E-1	7.5933E-1
BIOCARTA_GLEEVEC_PATHWAY	7.5340918E-1	7.6882E-1
REACTOME_P75NTR_RECRUITS_SIGNALLING_COMPLEXES	7.54136546E-1	7.5283E-1
BIOCARTA_DREAM_PATHWAY	7.54265054E-1	7.594E-1
REACTOME_APC_C_CDC20_MEDIATED_DEGRADATION_OF_MITOTIC_PROTEINS	7.5565938E-1	7.5583E-1
BIOCARTA_PTEN_PATHWAY	7.56582844E-1	7.6562E-1
KEGG_NON_SMALL_CELL_LUNG_CANCER	7.56839911E-1	7.6529E-1
BIOCARTA_GATA3_PATHWAY	7.57478349E-1	7.5973E-1
REACTOME_E2F_MEDIATED_REGULATION_OF_DNA_REPLICATION	7.58534689E-1	7.7201E-1
REACTOME_ION_CHANNEL_TRANSPORT	7.58957148E-1	7.5271E-1
KEGG_GLYCOSAMINOGLYCAN_DEGRADATION	7.59840158E-1	7.7352E-1
REACTOME_PYRUVATE_METABOLISM_AND_CITRIC_ACID_TCA_CYCLE	7.60158976E-1	7.5241E-1
BIOCARTA_ARF_PATHWAY	7.60896235E-1	7.5943E-1
KEGG_MATURITY_ONSET_DIABETES_OF_THE_YOUNG	7.61826677E-1	7.457E-1
REACTOME_ACTIVATION_OF_KAINATE_RECEPTORS_UPON_GLUTAMATE_BINDING	7.63301784E-1	7.6029E-1
REACTOME_PASSIVE_TRANSPORT_BY_AQUAPORINS	7.64067159E-1	7.7388E-1
REACTOME_G_PROTEIN_ACTIVATION	7.65831061E-1	7.5959E-1
REACTOME_OLFACTORY_SIGNALING_PATHWAY	7.65835838E-1	7.7475E-1
KEGG_PROTEASOME	7.67552233E-1	7.7032E-1
KEGG_NUCLEOTIDE_EXCISION_REPAIR	7.67790611E-1	7.6921E-1
REACTOME_EFFECTS_OF_PIP2_HYDROLYSIS	7.68602724E-1	7.6453E-1
REACTOME_PROLONGED_ERK_ACTIVATION_EVENTS	7.69499801E-1	7.6655E-1
KEGG_PORPHYRIN_AND_CHLOROPHYLL_METABOLISM	7.69594977E-1	7.6651E-1
BIOCARTA_P38MAPK_PATHWAY	7.69736185E-1	7.8614E-1
BIOCARTA_CREB_PATHWAY	7.70354185E-1	7.6915E-1
KEGG_LYSINE_DEGRADATION	7.71350245E-1	7.6533E-1
REACTOME_APOPTOTIC_EXECUTION_PHASE	7.72466215E-1	7.3974E-1
KEGG_NEUROTROPHIN_SIGNALING_PATHWAY	7.74359229E-1	7.7002E-1
REACTOME_GABA_SYNTHESIS_RELEASE_REUPTAKE_AND_DEGRADATION	7.74479578E-1	7.8951E-1
KEGG_PHOSPHATIDYLINOSITOL_SIGNALING_SYSTEM	7.74957731E-1	7.8551E-1
KEGG_TRYPTOPHAN_METABOLISM	7.77334226E-1	7.7512E-1
BIOCARTA_ACTINY_PATHWAY	7.77727922E-1	7.6601E-1
REACTOME_AMINO_ACID_SYNTHESIS_AND_INTERCONVERSION_TRANSAMINATION	7.78517126E-1	7.7696E-1
KEGG_PRIMARY_IMMUNODEFICIENCY	7.78799484E-1	7.6582E-1
BIOCARTA_TOLL_PATHWAY	7.78906639E-1	7.9151E-1
REACTOME_REPAIR_SYNTHESIS_FOR_GAP_FILLING_BY_DNA_POL_IN_TC_NER	7.80142752E-1	7.7802E-1
REACTOME_METAL_ION_SLC_TRANSPORTERS	7.804523E-1	7.7885E-1
REACTOME_ORGANIC_CATION_ANION_ZWITTERION_TRANSPORT	7.82605816E-1	7.8827E-1
BIOCARTA_BAD_PATHWAY	7.83440698E-1	7.8611E-1
REACTOME_NUCLEOTIDE_EXCISION_REPAIR	7.84619708E-1	7.8619E-1
REACTOME_BILE_SALT_AND_ORGANIC_ANION_SLC_TRANSPORTERS	7.86727206E-1	7.8268E-1
REACTOME_SIGNALING_BY_GPCR	7.87503246E-1	7.7913E-1
REACTOME_G2_M_DNA_DAMAGE_CHECKPOINT	7.88019259E-1	7.9883E-1
KEGG_ACUTE_MYELOID_LEUKEMIA	7.88120516E-1	8.0541E-1
REACTOME_SYNTHESIS_OF_PIPS_AT_THE_EARLY_ENDOSOME_MEMBRANE	7.88653197E-1	7.8452E-1
REACTOME_TAK1_ACTIVATES_NFKB_BY_PHOSPHORYLATION_AND_ACTIVATION_OF_IKKS_COMPLEX	7.89629772E-1	7.8172E-1
BIOCARTA_VIP_PATHWAY	7.89645371E-1	8.0094E-1
REACTOME_ASSOCIATION_OF_LICENSING_FACTORS_WITH_THE_PRE_REPLICATIVE_COMPLEX	7.90330569E-1	7.9961E-1
REACTOME_G1_S_SPECIFIC_TRANSCRIPTION	7.90727464E-1	7.9565E-1
REACTOME_SIGNALING_BY_TGF_BETA_RECEPTOR_COMPLEX	7.9079429E-1	8.0507E-1
KEGG_PENTOSE_AND_GLUCURONATE_INTERCONVERSIONS	7.91152171E-1	7.9568E-1
REACTOME_METABOLISM_OF_RNA	7.92243653E-1	7.8702E-1
REACTOME_N_GLYCAN_ANTENNAE_ELONGATION_IN_THE_MEDIAL_TRANS_GOLGI	7.92319798E-1	7.9156E-1
BIOCARTA_ACE2_PATHWAY	7.92387937E-1	7.9435E-1
REACTOME_RESPIRATORY_ELECTRON_TRANSPORT_ATP_SYNTHESIS_BY_CHEMIOSMOTIC_COUPLING_AND_HEAT_PRODUCTION_BY_UNCOUPLING_PROTEINS_	7.92431851E-1	7.8376E-1
REACTOME_INWARDLY_RECTIFYING_K_CHANNELS	7.94257067E-1	7.968E-1
REACTOME_INTERFERON_SIGNALING	7.94346495E-1	7.9452E-1
REACTOME_PI3K_CASCADE	7.95123655E-1	7.9966E-1
REACTOME_G_PROTEIN_BETA_GAMMA_SIGNALLING	7.9580008E-1	7.8798E-1
REACTOME_CELL_EXTRACELLULAR_MATRIX_INTERACTIONS	7.95801553E-1	8.0035E-1
KEGG_EPITHELIAL_CELL_SIGNALING_IN_HELICOBACTER_PYLORI_INFECTION	7.96386003E-1	8.0091E-1
REACTOME_SCF_BETA_TRCP_MEDIATED_DEGRADATION_OF_EMI1	7.9641771E-1	7.9522E-1
BIOCARTA_THELPER_PATHWAY	7.97055105E-1	7.9963E-1
REACTOME_SIGNALLING_TO_P38_VIA_RIT_AND_RIN	7.97148882E-1	7.9495E-1
REACTOME_GLOBAL_GENOMIC_NER_GG_NER	7.98577188E-1	7.9981E-1
REACTOME_INHIBITION_OF_REPLICATION_INITIATION_OF_DAMAGED_DNA_BY_RB1_E2F1	7.99466262E-1	8.0598E-1
REACTOME_NUCLEAR_RECEPTOR_TRANSCRIPTION_PATHWAY	7.99834184E-1	7.8851E-1
REACTOME_NITRIC_OXIDE_STIMULATES_GUANYLATE_CYCLASE	7.99912671E-1	8.0224E-1
REACTOME_GABA_A_RECEPTOR_ACTIVATION	8.00628202E-1	8.0069E-1
REACTOME_SIGNALLING_TO_ERKS	8.00736562E-1	8.0126E-1
REACTOME_COMMON_PATHWAY	8.01389427E-1	7.9391E-1
KEGG_VALINE_LEUCINE_AND_ISOLEUCINE_DEGRADATION	8.02645303E-1	8.0785E-1
BIOCARTA_CHEMICAL_PATHWAY	8.05144411E-1	8.0279E-1
REACTOME_FORMATION_OF_FIBRIN_CLOT_CLOTTING_CASCADE	8.0966229E-1	7.9338E-1
REACTOME_SIGNAL_AMPLIFICATION	8.12001411E-1	8.01E-1
REACTOME_DNA_REPAIR	8.12752686E-1	8.1792E-1
REACTOME_DOUBLE_STRAND_BREAK_REPAIR	8.12833502E-1	8.1844E-1
BIOCARTA_TCAPOPTOSIS_PATHWAY	8.12930421E-1	8.1759E-1
BIOCARTA_PTC1_PATHWAY	8.1334517E-1	8.1851E-1
REACTOME_METABOLISM_OF_NUCLEOTIDES	8.13604652E-1	8.1646E-1
REACTOME_ADP_SIGNALLING_THROUGH_P2RY12	8.14291878E-1	8.0573E-1
KEGG_MISMATCH_REPAIR	8.14859863E-1	8.1593E-1
REACTOME_POL_SWITCHING	8.14923185E-1	8.1365E-1
REACTOME_MITOCHONDRIAL_FATTY_ACID_BETA_OXIDATION	8.15412715E-1	8.1354E-1
REACTOME_SIGNAL_ATTENUATION	8.16183454E-1	8.1826E-1
REACTOME_TGF_BETA_RECEPTOR_SIGNALING_ACTIVATES_SMADS	8.17363975E-1	8.2576E-1
REACTOME_REGULATION_OF_MITOTIC_CELL_CYCLE	8.17806521E-1	8.062E-1
REACTOME_M_G1_TRANSITION	8.18008369E-1	8.2146E-1
REACTOME_ADP_SIGNALLING_THROUGH_P2RY1	8.19616066E-1	8.1391E-1
REACTOME_P130CAS_LINKAGE_TO_MAPK_SIGNALING_FOR_INTEGRINS	8.22243108E-1	8.0187E-1
REACTOME_ASSOCIATION_OF_TRIC_CCT_WITH_TARGET_PROTEINS_DURING_BIOSYNTHESIS	8.23549522E-1	8.1563E-1
REACTOME_ANTIGEN_PROCESSING_CROSS_PRESENTATION	8.2462899E-1	8.2951E-1
BIOCARTA_IL4_PATHWAY	8.24869937E-1	8.2631E-1
REACTOME_DNA_STRAND_ELONGATION	8.24879237E-1	8.1837E-1
BIOCARTA_HCMV_PATHWAY	8.2670154E-1	8.2117E-1
REACTOME_METABOLISM_OF_MRNA	8.27819237E-1	8.242E-1
REACTOME_INHIBITION_OF_INSULIN_SECRETION_BY_ADRENALINE_NORADRENALINE	8.28770739E-1	8.2747E-1
REACTOME_PURINE_SALVAGE	8.2892931E-1	8.3667E-1
BIOCARTA_EGFR_SMRTE_PATHWAY	8.29086725E-1	8.2238E-1
KEGG_CELL_CYCLE	8.29436535E-1	8.2288E-1
BIOCARTA_RANMS_PATHWAY	8.29837104E-1	8.2878E-1
REACTOME_CLASS_C_3_METABOTROPIC_GLUTAMATE_PHEROMONE_RECEPTORS	8.31582989E-1	8.3014E-1
REACTOME_AQUAPORIN_MEDIATED_TRANSPORT	8.32315787E-1	8.4122E-1
BIOCARTA_MITOCHONDRIA_PATHWAY	8.33413454E-1	8.4112E-1
REACTOME_INSULIN_RECEPTOR_SIGNALLING_CASCADE	8.34134192E-1	8.4066E-1
