gene_id	symbol	SNPs
10668	CGRRF1	0
55860	ACTR10	0
5684	PSMA3	0
379025	FLJ31306	0
5926	ARID4A	0
51804	SIX4	0
4331	MNAT1	0
161291	TMEM30B	0
81537	SGPP1	0
26030	PLEKHG3	0
161142	FAM71D	0
64398	MPP5	0
51382	ATP6V1D	0
1965	EIF2S1	0
26499	PLEK2	0
87	ACTN1	0
161159	ACTN1-AS1	0
400224	PLEKHD1	0
56936	CCDC177	0
6430	SRSF5	0
100289511	LOC100289511	0
6554	SLC10A1	0
317760	ADAM20P1	0
8748	ADAM20	0
122970	ACOT4	0
641372	ACOT6	0
83544	DNAL1	0
9240	PNMA1	0
55237	VRTN	0
646658	SYNDIG1L	0
10577	NPC2	0
100616211	MIR4709	0
122961	ISCA2	0
2954	GSTZ1	0
283578	TMED8	0
161394	SAMD15	0
283579	C14orf178	0
319085	ITPK1-AS1	0
64112	MOAP1	0
26175	TMEM251	0
341947	COX8C	0
3429	IFI27	0
145258	GSC	0
51527	GSKIP	0
122481	AK7	0
84439	HHIPL1	0
100847024	MIR5698	0
10858	CYP46A1	0
51466	EVL	0
123099	DEGS2	0
7528	YY1	0
123096	SLC25A29	0
442910	MIR345	0
283600	SLC25A47	0
57596	BEGAIN	0
767561	SNORD113-1	0
767562	SNORD113-2	0
767564	SNORD113-4	0
767565	SNORD113-5	0
767566	SNORD113-6	0
767567	SNORD113-7	0
767569	SNORD113-9	0
767577	SNORD114-1	0
767578	SNORD114-2	0
767579	SNORD114-3	0
767580	SNORD114-4	0
767581	SNORD114-5	0
767582	SNORD114-6	0
767583	SNORD114-7	0
767584	SNORD114-8	0
767585	SNORD114-9	0
767588	SNORD114-10	0
767589	SNORD114-11	0
767590	SNORD114-12	0
767591	SNORD114-13	0
767592	SNORD114-14	0
767593	SNORD114-15	0
767594	SNORD114-16	0
767595	SNORD114-17	0
767596	SNORD114-18	0
767597	SNORD114-19	0
767598	SNORD114-20	0
767599	SNORD114-21	0
767600	SNORD114-22	0
767603	SNORD114-23	0
767604	SNORD114-24	0
767605	SNORD114-25	0
767606	SNORD114-26	0
767608	SNORD114-27	0
767609	SNORD114-28	0
767610	SNORD114-29	0
767611	SNORD114-30	0
767612	SNORD114-31	0
494328	MIR379	0
693121	MIR411	0
407023	MIR299	0
494329	MIR380	0
100302250	MIR1197	0
442897	MIR323A	0
768212	MIR758	0
574408	MIR329-1	0
574409	MIR329-2	0
1778	DYNC1H1	0
3320	HSP90AA1	0
91833	WDR20	0
5891	MOK	0
55778	ZNF839	0
122416	ANKRD9	0
100422954	MIR4309	0
7187	TRAF3	0
81693	AMN	0
1983	EIF5	0
677811	SNORA28	0
1152	CKB	0
115708	TRMT61A	0
9529	BAG5	0
3831	KLC1	0
7517	XRCC3	0
145216	LINC00637	0
9556	C14orf2	0
122402	TDRD9	0
647286	RD3L	0
374569	ASPG	0
406986	MIR203	0
100616173	MIR3545	0
26153	KIF26A	0
400258	C14orf180	0
388021	TMEM179	0
100616300	MIR4710	0
64423	INF2	0
122622	ADSSL1	0
10572	SIVA1	0
207	AKT1	0
100128927	ZBTB42	0
196872	LINC00638	0
55038	CDCA4	0
29933	GPR132	0
3714	JAG2	0
256281	NUDT14	0
2972	BRF1	0
90135	BTBD6	0
23241	PACS2	0
647310	TEX22	0
9112	MTA1	0
1397	CRIP2	0
1396	CRIP1	0
283643	C14orf80	0
80757	TMEM121	0
2003	ELK2AP	0
9834	KIAA0125	0
8755	ADAM6	0
338004	LINC00226	0
338005	LINC00221	0
646096	CHEK2P2	0
283755	HERC2P3	0
727832	GOLGA6L6	0
729786	GOLGA8CP	0
606	NBEAP1	0
348120	CT60	0
646214	LOC646214	0
646243	CXADRP2	0
646396	REREP3	0
100132979	GOLGA8DP	0
283767	GOLGA6L1	0
114791	TUBGCP5	0
283796	GOLGA8I	0
400322	HERC2P2	0
100132101	HERC2P7	0
390535	GOLGA8EP	0
440243	LOC440243	0
653061	GOLGA8S	0
100616275	MIR4508	0
7681	MKRN3	0
791115	PWRN2	0
791114	PWRN1	0
23742	NPAP1	0
100033413	SNORD116-1	0
100033414	SNORD116-2	0
100033415	SNORD116-3	0
3653	IPW	0
100033416	SNORD116-4	0
100033417	SNORD116-5	0
100033420	SNORD116-8	0
100033422	SNORD116-10	0
100033423	SNORD116-11	0
100033424	SNORD116-12	0
100033425	SNORD116-13	0
100033427	SNORD116-15	0
100033428	SNORD116-16	0
727708	SNORD116-19	0
100033430	SNORD116-18	0
100033431	SNORD116-20	0
100033433	SNORD116-22	0
100033434	SNORD116-23	0
100033435	SNORD116-24	0
100033436	SNORD116-25	0
100033438	SNORD116-26	0
100033820	SNORD116-28	0
100033821	SNORD116-29	0
145624	PAR1	0
338433	SNORD115-1	0
100033437	SNORD115-2	0
100033440	SNORD115-3	0
100033441	SNORD115-4	0
100033442	SNORD115-5	0
100033443	SNORD115-6	0
100033444	SNORD115-7	0
100033445	SNORD115-8	0
100033446	SNORD115-9	0
100033447	SNORD115-10	0
100033448	SNORD115-11	0
100033450	SNORD115-13	0
100033451	SNORD115-14	0
100033454	SNORD115-16	0
100033455	SNORD115-17	0
100033799	SNORD115-22	0
347745	PAR4	0
100036563	SNORD115-24	0
100033801	SNORD115-25	0
100033802	SNORD115-26	0
100036564	SNORD115-27	0
100036565	SNORD115-28	0
100033804	SNORD115-30	0
100033805	SNORD115-31	0
100033806	SNORD115-32	0
100033807	SNORD115-33	0
100033809	SNORD115-35	0
100033811	SNORD115-37	0
100033812	SNORD115-38	0
100033813	SNORD115-39	0
100033814	SNORD115-40	0
100033815	SNORD115-41	0
100033818	SNORD115-44	0
100036566	SNORD115-45	0
100036567	SNORD115-47	0
100033822	SNORD115-48	0
8924	HERC2	0
283768	GOLGA8G	0
440248	HERC2P9	0
440253	WHAMMP2	0
100289656	LOC100289656	0
646278	LOC646278	0
728310	GOLGA6L7P	0
653075	GOLGA8T	0
26082	DKFZP434L187	0
89832	CHRFAM7A	0
390561	HERC2P10	0
283710	LOC283710	0
51621	KLF13	0
1139	CHRNA7	0
728047	GOLGA8O	0
100288615	WHAMMP1	0
100996255	LOC100996255	0
440270	GOLGA8B	0
54989	ZNF770	0
723972	ANP32AP1	0
283742	FAM98B	0
171177	RHOV	0
57617	VPS18	0
51103	NDUFAF1	0
23005	MAPKBP1	0
8681	JMJD7-PLA2G4B	0
100137049	PLA2G4B	0
64397	ZNF106	0
146059	CDAN1	0
80021	TMEM62	0
23582	CCNDBP1	0
100529067	SERF2-C15ORF63	0
100302254	MIR1282	0
619189	SERINC4	0
25764	HYPK	0
4236	MFAP1	0
79968	WDR76	0
50506	DUOX2	0
405753	DUOXA2	0
90527	DUOXA1	0
53905	DUOX1	0
90525	SHF	0
7782	SLC30A4	0
283651	HMGN2P46	0
283652	SLC24A5	0
50804	MYEF2	0
100306975	NDUFAF4P1	0
100616332	MIR4716	0
388121	TNFAIP8L3	0
123169	LEO1	0
9245	GCNT3	0
2958	GTF2A2	0
663	BNIP2	0
197003	MGC15885	0
7168	TPM1	0
4947	OAZ2	0
348093	RBPMS2	0
100302184	MIR1272	0
348094	ANKDD1A	0
51324	SPG21	0
123263	MTFMT	0
123264	SLC51B	0
51285	RASL12	0
390594	KBTBD13	0
390595	UBAP1L	0
10081	PDCD7	0
57722	IGDCC4	0
9187	SLC24A1	0
100422905	MIR4311	0
10302	SNAPC5	0
6124	RPL4	0
595100	SNORD18C	0
595099	SNORD18B	0
595097	SNORD16	0
595098	SNORD18A	0
54852	PAQR5	0
55323	LARP6	0
56906	THAP10	0
196993	CT62	0
123228	SENP8	0
196996	GRAMD2	0
5315	PKM	0
56965	PARP6	0
60677	CELF6	0
3073	HEXA	0
80072	HEXA-AS1	0
338949	TMEM202	0
9399	STOML1	0
283731	LOC283731	0
57611	ISLR2	0
3671	ISLR	0
64220	STRA6	0
1583	CYP11A1	0
729739	LOC729739	0
8482	SEMA7A	0
84993	UBL7	0
440288	UBL7-AS1	0
10620	ARID3B	0
1198	CLK3	0
1445	CSK	0
100616183	MIR4513	0
79748	LMAN1L	0
594855	CPLX3	0
25989	ULK3	0
10066	SCAMP2	0
4351	MPI	0
57184	FAM219B	0
9377	COX5A	0
54913	RPP25	0
192683	SCAMP5	0
60490	PPCDC	0
56905	C15orf39	0
653641	GOLGA6C	0
653643	GOLGA6D	0
54939	COMMD4	0
79661	NEIL1	0
693216	MIR631	0
4123	MAN2C1	0
25942	SIN3A	0
5780	PTPN9	0
10073	SNUPN	0
55272	IMP3	0
257364	SNX33	0
26263	FBXO22	0
692224	FBXO22-AS1	0
145957	NRG4	0
5955	RCN2	0
9051	PSTPIP1	0
253044	LOC253044	0
645752	LOC645752	0
100847029	MIR5003	0
80765	STARD5	0
342125	TMC3	0
283726	FAM154B	0
390660	LOC390660	0
647042	GOLGA6L10	0
100133144	UBE2Q2P3	0
440295	GOLGA6L9	0
440297	CSPG4P8	0
80154	LOC80154	0
727751	LOC727751	0
283692	LOC283692	0
8120	AP3B2	0
338963	LOC338963	0
9455	HOMER2	0
83640	FAM103A1	0
123207	C15orf40	0
53339	BTBD1	0
100616404	MIR4515	0
646	BNC1	0
100505679	LOC100505679	0
440300	LOC440300	0
388152	LOC388152	0
643707	GOLGA6L4	0
440299	DNM1P41	0
374650	GOLGA6L5	0
388165	UBE2Q2P1	0
100506874	LINC00933	0
54993	ZSCAN2	0
54581	SCAND2P	0
84942	WDR73	0
4828	NMB	0
23478	SEC11A	0
100302235	MIR1179	0
407044	MIR7-2	0
100616238	MIR3529	0
64782	AEN	0
3669	ISG20	0
5346	PLIN1	0
290	ANPEP	0
10509	SEMA4B	0
10519	CIB1	0
390637	GDPGP1	0
440307	TTLL13	0
51335	NGRN	0
641	BLM	0
5045	FURIN	0
2242	FES	0
728619	ASB9P1	0
7026	NR2F2	0
100302258	MIR1469	0
220	ALDH1A3	0
55829	VIMP	0
80213	TM2D3	0
123283	TARSL2	0
26682	OR4F4	0
100124412	FAM138E	0
374666	WASH3P	0
100288486	DDX11L9	0
100287029	DDX11L10	0
51728	POLR3K	0
79622	SNRNP25	0
64285	RHBDF1	0
4350	MPG	0
8131	NPRL3	0
3050	HBZ	0
8786	RGS11	0
64714	PDIA2	0
8312	AXIN1	0
10573	MRPL28	0
58986	TMEM8A	0
100134368	LOC100134368	0
4833	NME4	0
26063	DECR2	0
9727	RAB11FIP3	0
64493	LINC00235	0
6650	SOLH	0
100847028	MIR5587	0
100423037	MIR3176	0
146325	C16orf11	0
9091	PIGQ	0
57799	RAB40C	0
117166	WFIKKN1	0
84326	C16orf13	0
84331	FAM195A	0
197335	WDR90	0
89941	RHOT2	0
9028	RHBDL1	0
10273	STUB1	0
339123	JMJD8	0
84219	WDR24	0
146330	FBXL16	0
79006	METRN	0
65990	FAM173A	0
124093	CCDC78	0
84264	HAGHL	0
64428	NARFL	0
10232	MSLN	0
724032	MIR662	0
113000	RPUSD1	0
63922	CHTF18	0
51764	GNG13	0
388199	PRR25	0
146336	SSTR5-AS1	0
6755	SSTR5	0
390664	C1QTNF8	0
8912	CACNA1H	0
25823	TPSG1	0
64499	TPSB2	0
7177	TPSAB1	0
23430	TPSD1	0
7329	UBE2I	0
8938	BAIAP3	0
115939	TSR3	0
84572	GNPTG	0
64718	UNKL	0
283951	C16orf91	0
645811	CCDC154	0
1186	CLCN7	0
390667	PTX4	0
57585	CRAMP1L	0
90861	HN1L	0
23162	MAPK8IP3	0
100423012	MIR3177	0
4832	NME3	0
65993	MRPS34	0
197342	EME2	0
90864	SPSB3	0
10101	NUBP2	0
3483	IGFALS	0
64711	HS3ST6	0
51734	MSRB1	0
6123	RPL3L	0
4716	NDUFB10	0
6187	RPS2	0
574042	SNORA10	0
26784	SNORA64	0
735301	SNHG9	0
677844	SNORA78	0
146310	RNF151	0
10607	TBL3	0
124056	NOXO1	0
2671	GFER	0
9143	SYNGR3	0
90850	ZNF598	0
283869	NPW	0
9351	SLC9A3R2	0
4913	NTHL1	0
7249	TSC2	0
5310	PKD1	0
100188847	MIR1225	0
100616258	MIR4516	0
100500916	MIR3180-5	0
25837	RAB26	0
26788	SNORD60	0
84231	TRAF7	0
57524	CASKIN1	0
64223	MLST8	0
283870	BRICD5	0
283871	PGP	0
1877	E4F1	0
1775	DNASE1L2	0
1632	ECI1	0
10921	RNPS1	0
100500812	MIR3677	0
100126328	MIR940	0
100616241	MIR4717	0
21	ABCA3	0
650655	ABCA17P	0
899	CCNF	0
80178	C16orf59	0
4917	NTN3	0
57465	TBC1D24	0
527	ATP6V0C	0
51005	AMDHD2	0
752014	CEMP1	0
100422974	MIR3178	0
5170	PDPK1	0
652276	LOC652276	0
10942	PRSS21	0
124220	ZG16B	0
124221	PRSS30P	0
79412	KREMEN2	0
124222	PAQR4	0
9088	PKMYT1	0
283875	LINC00514	0
9080	CLDN9	0
9074	CLDN6	0
51330	TNFRSF12A	0
54985	HCFC1R1	0
79228	THOC6	0
146439	CCDC64B	0
100128770	LOC100128770	0
64386	MMP25	0
9235	IL32	0
84891	ZSCAN10	0
81854	ZNF205-AS1	0
7755	ZNF205	0
646174	C16orf90	0
1773	DNASE1	0
10131	TRAP1	0
100507501	LOC100507501	0
7023	TFAP4	0
84662	GLIS2	0
100529144	CORO7-PAM16	0
79585	CORO7	0
114990	VASN	0
124402	UBALD1	0
23295	MGRN1	0
84309	NUDT16L1	0
124401	ANKS3	0
146562	C16orf71	0
26048	ZNF500	0
124404	SEPT12	0
440335	LOC440335	0
79641	ROGDI	0
9717	SEC14L5	0
51172	NAGPA	0
56052	ALG1	0
146556	C16orf89	0
196483	FAM86A	0
283953	TMEM114	0
25880	TMEM186	0
5373	PMM2	0
23589	CARHSP1	0
29035	C16orf72	0
9516	LITAF	0
51283	BFAR	0
8399	PLA2G10	0
642778	LOC642778	0
730013	ABCC6P2	0
23420	NOMO1	0
9284	NPIP	0
100500852	MIR3180-4	0
100288332	LOC100288332	0
255027	MPV17L	0
123811	FOPNL	0
368	ABCC6	0
408050	NOMO3	0
100422886	MIR3179-2	0
339044	PKD1P1	0
283820	NOMO2	0
653190	ABCC6P1	0
79905	TMC7	0
10229	COQ7	0
162073	ITPRIPL2	0
2813	GP2	0
7369	UMOD	0
204474	PDILT	0
100652781	SNX29P1	0
23117	NPIPL3	0
100271836	LOC100271836	0
100190986	LOC100190986	0
387254	SLC7A5P2	0
730092	RRN3P1	0
7385	UQCRC2	0
255762	PDZD9	0
55718	POLR3E	0
1039	CDR2	0
100131998	RRN3P3	0
641298	SMG1P1	0
100132247	LOC100132247	0
653786	LOC653786	0
6340	SCNN1G	0
23062	GGA2	0
124454	EARS2	0
56061	UBFD1	0
4706	NDUFAB1	0
79728	PALB2	0
84516	DCTN5	0
5347	PLK1	0
10595	ERN2	0
63928	CHP2	0
343	AQP8	0
79831	KDM8	0
197370	NSMCE1	0
400512	FLJ21408	0
388228	SBK1	0
1201	CLN3	0
55911	APOBR	0
246778	IL27	0
11273	ATXN2L	0
7284	TUFM	0
100616256	MIR4721	0
25970	SH2B1	0
487	ATP2A1	0
100289092	LOC100289092	0
79874	RABEP2	0
930	CD19	0
84901	NFATC2IP	0
100616487	MIR4517	0
83985	SPNS1	0
27040	LAT	0
440352	SNX29P2	0
6818	SULT1A3	0
283897	C16orf54	0
653808	ZG16	0
3835	KIF22	0
4150	MAZ	0
112476	PRRT2	0
79447	PAGR1	0
9961	MVP	0
10423	CDIPT	0
440356	CDIPT-AS1	0
26470	SEZ6L2	0
253982	ASPHD1	0
253980	KCTD13	0
124446	TMEM219	0
9344	TAOK2	0
8479	HIRIP3	0
283899	INO80E	0
8448	DOC2A	0
146378	C16orf92	0
83723	FAM57B	0
226	ALDOA	0
5531	PPP4C	0
6911	TBX6	0
83719	YPEL3	0
79153	GDPD3	0
5595	MAPK3	0
11151	CORO1A	0
445329	SULT1A4	0
613037	LOC613037	0
595101	LOC595101	0
10421	CD2BP2	0
26000	TBC1D10B	0
29895	MYLPF	0
1731	SEPT1	0
197407	ZNF48	0
51333	ZNF771	0
79077	DCTPP1	0
22928	SEPHS2	0
3683	ITGAL	0
100616405	MIR4518	0
79724	ZNF768	0
65988	ZNF747	0
92595	ZNF764	0
146542	ZNF688	0
146540	ZNF785	0
115509	ZNF689	0
78994	PRR14	0
64319	FBRS	0
730183	LOC730183	0
10847	SRCAP	0
677813	SNORA30	0
100862671	LOC100862671	0
5261	PHKG2	0
90835	C16orf93	0
9810	RNF40	0
23361	ZNF629	0
9274	BCL7C	0
100616231	MIR4519	0
100313837	MIR762	0
1489	CTF1	0
283932	FBXL19-AS1	0
54620	FBXL19	0
93129	ORAI3	0
9739	SETD1A	0
80270	HSD3B7	0
112755	STX1B	0
6810	STX4	0
79759	ZNF668	0
9726	ZNF646	0
339105	PRSS53	0
79001	VKORC1	0
10295	BCKDK	0
84148	KAT8	0
5652	PRSS8	0
146547	PRSS36	0
2521	FUS	0
29108	PYCARD	0
100652740	C16orf98	0
493829	TRIM72	0
260434	PYDC1	0
3684	ITGAM	0
3687	ITGAX	0
3681	ITGAD	0
1339	COX6A2	0
283933	ZNF843	0
79798	ARMC5	0
7041	TGFB1I1	0
6524	SLC5A2	0
64755	C16orf58	0
51327	AHSP	0
440359	YBX3P1	0
10308	ZNF267	0
440362	HERC2P4	0
729264	TP53TG3D	0
390705	LOC390705	0
729355	TP53TG3B	0
386757	SLC6A10P	0
649159	LINC00273	0
606551	UBE2MP1	0
146481	LOC146481	0
100130700	LOC100130700	0
100887740	RNA5SP411	0
400533	FLJ26245	0
124149	ANKRD26P1	0
79801	SHCBP1	0
388272	C16orf87	0
5257	PHKB	0
100507577	LOC100507577	0
6477	SIAH1	0
123970	C16orf78	0
255919	CNEP1R1	0
55027	HEATR3	0
64282	PAPD5	0
85407	NKD1	0
643911	CRNDE	0
10265	IRX5	0
1066	CES1	0
267	AMFR	0
11051	NUDT21	0
55239	OGFOD1	0
23568	ARL2BP	0
51090	PLLP	0
55715	DOK4	0
92922	CCDC102A	0
10300	KATNB1	0
79918	SETD6	0
23019	CNOT1	0
677827	SNORA46	0
677830	SNORA50	0
1003	CDH5	0
100505865	LINC00920	0
1783	DYNC1LI2	0
57546	PDP2	0
1014	CDH16	0
6236	RRAD	0
51647	FAM96B	0
8824	CES2	0
23491	CES3	0
283848	CES4A	0
865	CBFB	0
80262	C16orf70	0
84752	B3GNT9	0
8717	TRADD	0
55336	FBXL8	0
3299	HSF4	0
8996	NOL3	0
653319	KIAA0895L	0
283849	EXOC3L1	0
1874	E2F4	0
79767	ELMO3	0
442901	MIR328	0
26231	LRRC29	0
29100	TMEM208	0
29109	FHOD1	0
6553	SLC9A5	0
25894	PLEKHG4	0
146212	KCTD19	0
55282	LRRC36	0
51673	TPPP3	0
29800	ZDHHC1	0
3291	HSD11B2	0
9114	ATP6V0D1	0
181	AGRP	0
79567	FAM65A	0
10664	CTCF	0
146206	RLTPR	0
65057	ACD	0
50855	PARD6A	0
84080	ENKD1	0
388284	C16orf86	0
81577	GFOD2	0
23644	EDC4	0
123904	NRN1L	0
5681	PSKH1	0
1506	CTRL	0
5699	PSMB10	0
3931	LCAT	0
6560	SLC12A4	0
64180	DPEP3	0
64174	DPEP2	0
55794	DDX28	0
54920	DUS2L	0
146198	ZFP90	0
27183	VPS4A	0
84342	COG8	0
51388	NIP7	0
146456	TMED6	0
100302119	MIR1538	0
28987	NOB1	0
283971	CLEC18C	0
283970	PDXDC2P	0
100302243	MIR1972-1	0
55066	PDPR	0
100506060	LOC100506060	0
118460	EXOSC6	0
16	AARS	0
11269	DDX19B	0
55308	DDX19A	0
100506083	LOC100506083	0
6483	ST3GAL2	0
146433	IL34	0
283902	HCCAT5	0
55159	RFWD3	0
197259	MLKL	0
79152	FA2H	0
23563	CHST5	0
79583	TMEM231	0
11345	GABARAPL2	0
23536	ADAT1	0
3735	KARS	0
54386	TERF2IP	0
22879	MON1B	0
100130958	SYCE1L	0
23417	MLYCD	0
79786	KLHL36	0
339145	FAM92B	0
400548	LOC400548	0
197196	LINC00311	0
100847022	MIR5093	0
81631	MAP1LC3B	0
23174	ZCCHC14	0
8140	SLC7A5	0
763	CA5A	0
54971	BANP	0
84627	ZNF469	0
161882	ZFPM1	0
100847057	MIR5189	0
333929	SNAI3	0
115992	RNF166	0
348180	CTU2	0
9780	PIEZO1	0
100616167	MIR4722	0
81620	CDT1	0
353	APRT	0
2588	GALNS	0
51693	TRAPPC2L	0
390748	PABPN1L	0
863	CBFA2T3	0
197322	ACSF3	0
283860	LINC00304	0
400558	LOC400558	0
1013	CDH15	0
146429	SLC22A31	0
197320	ZNF778	0
1800	DPEP1	0
5119	CHMP1A	0
124045	C16orf55	0
8558	CDK10	0
124044	SPATA2L	0
9605	VPS9D1	0
100128881	LOC100128881	0
84501	SPIRE2	0
22980	TCF25	0
4157	MC1R	0
10381	TUBB3	0
54849	DEF8	0
92806	CENPBD1	0
172	AFG3L1P	0
79007	DBNDD1	0
2622	GAS8	0
750	C16orf3	0
100130015	LOC100130015	0
11105	PRDM7	0
8447	DOC2B	0
9501	RPH3AL	0
100506388	LOC100506388	0
400566	C17orf97	0
359845	FAM101B	0
727857	BHLHA9	0
286753	TUSC5	0
8578	SCARF1	0
83547	RILP	0
10594	PRPF8	0
727910	TLCD2	0
84981	MIR22HG	0
407004	MIR22	0
124997	WDR81	0
5345	SERPINF2	0
5176	SERPINF1	0
114826	SMYD4	0
146760	RTN4RL1	0
1801	DPH1	0
124641	OVCA2	0
5048	PAFAH1B1	0
23277	CLUH	0
100302208	MIR1253	0
23108	RAP1GAP2	0
8386	OR1D5	0
55421	C17orf85	0
84254	CAMKK1	0
5023	P2RX1	0
489	ATP2A3	0
7326	UBE2G1	0
246	ALOX15	0
27043	PELP1	0
101559451	LOC101559451	0
409	ARRB2	0
400569	MED11	0
58191	CXCL16	0
84225	ZMYND15	0
9032	TM4SF5	0
284013	VMO1	0
388323	GLTPD2	0
5694	PSMB6	0
5338	PLD2	0
50488	MINK1	0
1145	CHRNE	0
100130311	C17orf107	0
2811	GP1BA	0
8402	SLC25A11	0
26001	RNF167	0
5216	PFN1	0
2027	ENO3	0
9552	SPAG7	0
23125	CAMTA2	0
388324	INCA1	0
10749	KIF1C	0
55065	SLC52A1	0
84622	ZNF594	0
100130950	LOC100130950	0
388325	SCIMP	0
54739	XAF1	0
432	ASGR1	0
1742	DLG4	0
37	ACADVL	0
442898	MIR324	0
1856	DVL2	0
79142	PHF23	0
11337	GABARAP	0
23399	CTDNEP1	0
23587	ELP5	0
1366	CLDN7	0
6517	SLC2A4	0
51087	YBX2	0
1984	EIF5A	0
84461	NEURL4	0
9744	ACAP1	0
147040	KCTD11	0
339168	TMEM95	0
8711	TNK1	0
100529211	C17orf61-PLSCR3	0
254863	TMEM256	0
57555	NLGN2	0
374768	SPEM1	0
201243	C17orf74	0
284114	TMEM102	0
2256	FGF11	0
1140	CHRNB1	0
57659	ZBTB4	0
643664	SLC35G6	0
5430	POLR2A	0
407977	TNFSF12-TNFSF13	0
8741	TNFSF13	0
100533955	SENP3-EIF4A1	0
652965	SNORA48	0
652966	SNORD10	0
26781	SNORA67	0
968	CD68	0
6665	SOX15	0
118432	RPL29P2	0
23135	KDM6B	0
92162	TMEM88	0
84316	LSMD1	0
124637	CYB5D1	0
1107	CHD3	0
677763	SCARNA21	0
284023	LOC284023	0
9196	KCNAB3	0
58485	TRAPPC1	0
116840	CNTROB	0
3000	GUCY2D	0
247	ALOX15B	0
242	ALOX12B	0
100422983	MIR4314	0
59344	ALOXE3	0
84667	HES7	0
124751	KRBA2	0
6154	RPL26	0
643904	RNF222	0
81565	NDEL1	0
162387	MFSD6L	0
146850	PIK3R6	0
4620	MYH2	0
9487	PIGL	0
100302124	MIR1288	0
201161	CENPV	0
7314	UBB	0
9720	CCDC144A	0
162632	USP32P1	0
100129396	FAM106CP	0
400578	KRT16P2	0
8533	COPS3	0
10743	RAI1	0
140771	SMCR5	0
6720	SREBF1	0
693120	MIR33B	0
146691	TOM1L2	0
83450	LRRC48	0
54890	ALKBH5	0
3996	LLGL1	0
2314	FLII	0
125170	SMCR7	0
7156	TOP3A	0
140775	SMCR8	0
6470	SHMT1	0
645027	EVPLL	0
339240	LOC339240	0
729252	KRT16P1	0
654346	LGALS9C	0
220594	USP32P2	0
80039	FAM106A	0
284047	CCDC144B	0
254272	TBC1D28	0
729288	ZNF286B	0
2310	FOXO3B	0
147166	TRIM16L	0
10517	FBXW10	0
51030	TVP23B	0
10750	GRAP	0
400581	GRAPL	0
100874309	EPN2-IT1	0
100874018	EPN2-AS1	0
218	ALDH3A1	0
9706	ULK2	0
284194	LGALS9B	0
644945	KRT16P3	0
25979	DHRS7B	0
8834	TMEM11	0
256302	C17orf103	0
5606	MAP2K3	0
3768	KCNJ12	0
339263	C17orf51	0
284123	FAM27L	0
284124	FLJ36000	0
23615	PYY2	0
23614	PPY2	0
284085	KRT18P55	0
27346	TMEM97	0
90410	IFT20	0
7126	TNFAIP1	0
26073	POLDIP2	0
23098	SARM1	0
100616388	MIR4723	0
645832	SEBOX	0
7448	VTN	0
113235	SLC46A1	0
9058	SLC13A2	0
8456	FOXN1	0
9094	UNC119	0
94005	PIGS	0
230	ALDOC	0
10615	SPAG5	0
124923	SGK494	0
100506436	SPAG5-AS1	0
284086	NEK8	0
9618	TRAF4	0
147015	DHRS13	0
57649	PHF12	0
116236	ABHD15	0
90313	TP53I13	0
28964	GIT1	0
124930	ANKRD13B	0
84940	CORO6	0
84081	NSRP1	0
494335	MIR423	0
100423003	MIR3184	0
6532	SLC6A4	0
642	BLMH	0
388364	TMIGD1	0
84282	RNF135	0
503645	DPRXP4	0
100616266	MIR4733	0
162494	RHBDL3	0
64149	C17orf75	0
693217	MIR632	0
7756	ZNF207	0
5717	PSMD11	0
54752	FNDC8	0
246176	GAS2L2	0
146853	C17orf50	0
388372	CCL4L2	0
654341	TBC1D3G	0
729877	TBC1D3H	0
9326	ZNHIT3	0
80179	MYO19	0
284098	PIGW	0
100422969	MIR2909	0
284099	C17orf78	0
729873	TBC1D3	0
440434	LOC440434	0
84311	MRPL45	0
440435	GPR179	0
30837	SOCS7	0
57636	ARHGAP23	0
80725	SRCIN1	0
100170841	C17orf96	0
100616203	MIR4734	0
100616416	MIR4727	0
388381	C17orf98	0
9349	RPL23	0
619505	SNORA21	0
3927	LASP1	0
100505576	LINC00672	0
100131347	LOC100131347	0
57125	PLXDC1	0
390790	ARL5C	0
782	CACNB1	0
6143	RPL19	0
342667	STAC2	0
51755	CDK12	0
4761	NEUROD2	0
84152	PPP1R1B	0
2886	GRB7	0
55876	GSDMB	0
94103	ORMDL3	0
100505591	LRRC3C	0
284110	GSDMA	0
5709	PSMD3	0
1440	CSF3	0
9862	MED24	0
101340251	SNORD124	0
7067	THRA	0
9572	NR1D1	0
339287	MSL1	0
22794	CASC3	0
51195	RAPGEFL1	0
147179	WIPF2	0
990	CDC6	0
5914	RARA	0
125111	GJD3	0
7153	TOP2A	0
3487	IGFBP4	0
84951	TNS4	0
100132476	KRTAP4-7	0
728224	KRTAP4-8	0
100132386	KRTAP4-9	0
653240	KRTAP4-11	0
83755	KRTAP4-12	0
81871	KRTAP4-6	0
85289	KRTAP4-5	0
84616	KRTAP4-4	0
85290	KRTAP4-3	0
85291	KRTAP4-2	0
85285	KRTAP4-1	0
728318	KRTAP9-1	0
3868	KRT16	0
3872	KRT17	0
284116	KRT42P	0
10209	EIF1	0
2520	GAST	0
9001	HAP1	0
10609	LEPREL4	0
60681	FKBP10	0
115024	NT5C3B	0
317719	KLHL10	0
55175	KLHL11	0
47	ACLY	0
83538	TTC25	0
1267	CNP	0
7266	DNAJC7	0
28511	NKIRAS2	0
201181	ZNF385C	0
79132	DHX58	0
