Name	chi2Pvalue	empPvalue
REACTOME_THE_NLRP3_INFLAMMASOME	5.40269849E-1	5.3588E-1
REACTOME_GAB1_SIGNALOSOME	5.43317384E-1	5.5319E-1
BIOCARTA_EIF_PATHWAY	5.43968777E-1	5.4747E-1
REACTOME_FACILITATIVE_NA_INDEPENDENT_GLUCOSE_TRANSPORTERS	5.45116185E-1	5.6504E-1
REACTOME_LIPOPROTEIN_METABOLISM	5.46161021E-1	5.2851E-1
REACTOME_VEGF_LIGAND_RECEPTOR_INTERACTIONS	5.4843881E-1	5.7032E-1
REACTOME_INTEGRATION_OF_ENERGY_METABOLISM	5.49936122E-1	5.6873E-1
REACTOME_PROLACTIN_RECEPTOR_SIGNALING	5.50982416E-1	5.5418E-1
KEGG_BLADDER_CANCER	5.51177581E-1	5.6085E-1
REACTOME_MRNA_SPLICING_MINOR_PATHWAY	5.52269687E-1	5.4505E-1
KEGG_OOCYTE_MEIOSIS	5.52273264E-1	5.5446E-1
REACTOME_RIG_I_MDA5_MEDIATED_INDUCTION_OF_IFN_ALPHA_BETA_PATHWAYS	5.53669607E-1	5.5848E-1
REACTOME_SEMA4D_IN_SEMAPHORIN_SIGNALING	5.54326423E-1	5.7138E-1
KEGG_DILATED_CARDIOMYOPATHY	5.5707285E-1	5.5685E-1
REACTOME_LATE_PHASE_OF_HIV_LIFE_CYCLE	5.57808896E-1	5.6899E-1
REACTOME_LATENT_INFECTION_OF_HOMO_SAPIENS_WITH_MYCOBACTERIUM_TUBERCULOSIS	5.58090398E-1	5.6665E-1
KEGG_MELANOGENESIS	5.58257916E-1	5.7341E-1
KEGG_COMPLEMENT_AND_COAGULATION_CASCADES	5.58581629E-1	5.5883E-1
REACTOME_MEMBRANE_TRAFFICKING	5.59078213E-1	5.602E-1
BIOCARTA_D4GDI_PATHWAY	5.59730815E-1	5.5949E-1
BIOCARTA_RANKL_PATHWAY	5.62564786E-1	5.4293E-1
REACTOME_SYNTHESIS_OF_BILE_ACIDS_AND_BILE_SALTS	5.62930155E-1	5.66E-1
REACTOME_ADENYLATE_CYCLASE_INHIBITORY_PATHWAY	5.63417505E-1	5.754E-1
REACTOME_OPIOID_SIGNALLING	5.64359025E-1	5.703E-1
REACTOME_MAP_KINASE_ACTIVATION_IN_TLR_CASCADE	5.64460155E-1	5.7039E-1
REACTOME_CHROMOSOME_MAINTENANCE	5.6492703E-1	5.4977E-1
REACTOME_ARMS_MEDIATED_ACTIVATION	5.65306968E-1	5.734E-1
REACTOME_RESOLUTION_OF_AP_SITES_VIA_THE_MULTIPLE_NUCLEOTIDE_PATCH_REPLACEMENT_PATHWAY	5.69776968E-1	5.6583E-1
KEGG_FC_GAMMA_R_MEDIATED_PHAGOCYTOSIS	5.71502636E-1	5.739E-1
KEGG_LEISHMANIA_INFECTION	5.72189356E-1	5.5895E-1
BIOCARTA_TCAPOPTOSIS_PATHWAY	5.72966034E-1	5.7321E-1
REACTOME_MRNA_CAPPING	5.74617306E-1	5.6936E-1
REACTOME_GAP_JUNCTION_TRAFFICKING	5.75017698E-1	5.7165E-1
KEGG_GAP_JUNCTION	5.75744973E-1	5.8031E-1
REACTOME_SHC1_EVENTS_IN_EGFR_SIGNALING	5.76389475E-1	5.9007E-1
REACTOME_PLATELET_CALCIUM_HOMEOSTASIS	5.77686967E-1	5.8309E-1
BIOCARTA_NKT_PATHWAY	5.77958167E-1	5.9629E-1
REACTOME_TRANSPORT_OF_MATURE_MRNA_DERIVED_FROM_AN_INTRONLESS_TRANSCRIPT	5.7827702E-1	5.9952E-1
REACTOME_SIGNALLING_TO_RAS	5.79146302E-1	5.8359E-1
BIOCARTA_AMI_PATHWAY	5.80123986E-1	5.7505E-1
REACTOME_TGF_BETA_RECEPTOR_SIGNALING_IN_EMT_EPITHELIAL_TO_MESENCHYMAL_TRANSITION	5.80414125E-1	5.7144E-1
REACTOME_REGULATION_OF_THE_FANCONI_ANEMIA_PATHWAY	5.80660987E-1	5.7344E-1
REACTOME_BRANCHED_CHAIN_AMINO_ACID_CATABOLISM	5.80920204E-1	5.7123E-1
KEGG_AMINOACYL_TRNA_BIOSYNTHESIS	5.8110845E-1	5.7669E-1
REACTOME_BIOLOGICAL_OXIDATIONS	5.81869526E-1	5.8632E-1
BIOCARTA_NOS1_PATHWAY	5.83565177E-1	5.8201E-1
REACTOME_INTERACTIONS_OF_VPR_WITH_HOST_CELLULAR_PROTEINS	5.85419561E-1	6.0946E-1
BIOCARTA_RAS_PATHWAY	5.86093309E-1	5.8126E-1
KEGG_ONE_CARBON_POOL_BY_FOLATE	5.87786915E-1	5.8646E-1
REACTOME_ADHERENS_JUNCTIONS_INTERACTIONS	5.88636639E-1	5.9714E-1
REACTOME_L1CAM_INTERACTIONS	5.89461429E-1	6.0895E-1
KEGG_STARCH_AND_SUCROSE_METABOLISM	5.90167698E-1	5.9879E-1
REACTOME_MRNA_PROCESSING	5.90350382E-1	5.8006E-1
KEGG_CYTOKINE_CYTOKINE_RECEPTOR_INTERACTION	5.91159945E-1	5.7149E-1
BIOCARTA_INTRINSIC_PATHWAY	5.91212535E-1	5.916E-1
REACTOME_G_PROTEIN_ACTIVATION	5.92108999E-1	6.0888E-1
REACTOME_CHEMOKINE_RECEPTORS_BIND_CHEMOKINES	5.93362446E-1	5.6949E-1
REACTOME_G2_M_CHECKPOINTS	5.93941514E-1	5.7709E-1
BIOCARTA_CALCINEURIN_PATHWAY	5.94653279E-1	6.0662E-1
REACTOME_RNA_POL_I_PROMOTER_OPENING	5.96108999E-1	5.9289E-1
KEGG_PYRUVATE_METABOLISM	5.96286802E-1	5.9397E-1
REACTOME_GENERATION_OF_SECOND_MESSENGER_MOLECULES	5.9687183E-1	5.9467E-1
REACTOME_DOWNSTREAM_SIGNALING_EVENTS_OF_B_CELL_RECEPTOR_BCR	5.99607315E-1	5.9954E-1
BIOCARTA_LYM_PATHWAY	6.01463779E-1	5.9346E-1
BIOCARTA_CXCR4_PATHWAY	6.01687556E-1	6.0034E-1
KEGG_GLYCOSAMINOGLYCAN_BIOSYNTHESIS_KERATAN_SULFATE	6.01877957E-1	6.0251E-1
BIOCARTA_SRCRPTP_PATHWAY	6.01973793E-1	5.9221E-1
REACTOME_NEGATIVE_REGULATORS_OF_RIG_I_MDA5_SIGNALING	6.0309189E-1	6.0845E-1
KEGG_HEDGEHOG_SIGNALING_PATHWAY	6.04643254E-1	5.6984E-1
REACTOME_SEMA3A_PLEXIN_REPULSION_SIGNALING_BY_INHIBITING_INTEGRIN_ADHESION	6.05210507E-1	6.1021E-1
REACTOME_NEF_MEDIATES_DOWN_MODULATION_OF_CELL_SURFACE_RECEPTORS_BY_RECRUITING_THEM_TO_CLATHRIN_ADAPTERS	6.05657725E-1	6.1697E-1
KEGG_ASCORBATE_AND_ALDARATE_METABOLISM	6.06743294E-1	6.157E-1
BIOCARTA_FCER1_PATHWAY	6.07902943E-1	6.2701E-1
REACTOME_REGULATION_OF_MITOTIC_CELL_CYCLE	6.09681998E-1	6.0739E-1
REACTOME_REGULATION_OF_INSULIN_SECRETION_BY_ACETYLCHOLINE	6.12457509E-1	6.0202E-1
KEGG_ETHER_LIPID_METABOLISM	6.13953904E-1	6.1122E-1
REACTOME_TELOMERE_MAINTENANCE	6.14081885E-1	6.1123E-1
REACTOME_RNA_POL_II_PRE_TRANSCRIPTION_EVENTS	6.14114823E-1	6.0966E-1
REACTOME_S_PHASE	6.15568114E-1	6.1139E-1
KEGG_MAPK_SIGNALING_PATHWAY	6.1741998E-1	6.1083E-1
REACTOME_INSULIN_RECEPTOR_RECYCLING	6.18513905E-1	6.3225E-1
REACTOME_SCFSKP2_MEDIATED_DEGRADATION_OF_P27_P21	6.19229887E-1	6.1544E-1
KEGG_GLYCOSPHINGOLIPID_BIOSYNTHESIS_LACTO_AND_NEOLACTO_SERIES	6.21426284E-1	6.3082E-1
REACTOME_N_GLYCAN_ANTENNAE_ELONGATION	6.21770312E-1	6.2044E-1
REACTOME_IRAK2_MEDIATED_ACTIVATION_OF_TAK1_COMPLEX_UPON_TLR7_8_OR_9_STIMULATION	6.22117776E-1	6.4346E-1
KEGG_PHENYLALANINE_METABOLISM	6.22860306E-1	6.3079E-1
REACTOME_MRNA_SPLICING	6.23217207E-1	6.0375E-1
REACTOME_ACTIVATION_OF_ATR_IN_RESPONSE_TO_REPLICATION_STRESS	6.23777362E-1	6.1061E-1
REACTOME_POST_TRANSLATIONAL_PROTEIN_MODIFICATION	6.24272936E-1	6.2757E-1
BIOCARTA_MAPK_PATHWAY	6.25576083E-1	6.2288E-1
KEGG_ENDOCYTOSIS	6.26496837E-1	6.0861E-1
BIOCARTA_NGF_PATHWAY	6.28350162E-1	6.276E-1
REACTOME_SIGNALING_BY_FGFR_IN_DISEASE	6.29053955E-1	6.4016E-1
REACTOME_FATTY_ACID_TRIACYLGLYCEROL_AND_KETONE_BODY_METABOLISM	6.30655335E-1	6.2138E-1
REACTOME_G_ALPHA1213_SIGNALLING_EVENTS	6.32297703E-1	6.389E-1
KEGG_BASE_EXCISION_REPAIR	6.32665573E-1	6.2581E-1
KEGG_FC_EPSILON_RI_SIGNALING_PATHWAY	6.34302194E-1	6.4453E-1
KEGG_ARACHIDONIC_ACID_METABOLISM	6.35193674E-1	6.5376E-1
REACTOME_SPHINGOLIPID_METABOLISM	6.35443996E-1	6.2611E-1
KEGG_CIRCADIAN_RHYTHM_MAMMAL	6.35846267E-1	6.2292E-1
KEGG_DRUG_METABOLISM_OTHER_ENZYMES	6.36978969E-1	6.3381E-1
REACTOME_GROWTH_HORMONE_RECEPTOR_SIGNALING	6.37427811E-1	6.5178E-1
REACTOME_MRNA_3_END_PROCESSING	6.3777918E-1	6.2381E-1
KEGG_ACUTE_MYELOID_LEUKEMIA	6.3792956E-1	6.7314E-1
REACTOME_IMMUNOREGULATORY_INTERACTIONS_BETWEEN_A_LYMPHOID_AND_A_NON_LYMPHOID_CELL	6.40192654E-1	6.2519E-1
KEGG_AXON_GUIDANCE	6.41287409E-1	6.6113E-1
KEGG_SULFUR_METABOLISM	6.42652265E-1	6.5504E-1
BIOCARTA_IL4_PATHWAY	6.43007374E-1	6.4722E-1
KEGG_METABOLISM_OF_XENOBIOTICS_BY_CYTOCHROME_P450	6.43304265E-1	6.6336E-1
BIOCARTA_ALK_PATHWAY	6.43789169E-1	6.3671E-1
REACTOME_PROLONGED_ERK_ACTIVATION_EVENTS	6.43887653E-1	6.5226E-1
BIOCARTA_BAD_PATHWAY	6.43928126E-1	6.4643E-1
REACTOME_TRNA_AMINOACYLATION	6.44921509E-1	6.4424E-1
BIOCARTA_GATA3_PATHWAY	6.48208447E-1	6.4279E-1
REACTOME_METABOLISM_OF_RNA	6.48370524E-1	6.5009E-1
REACTOME_GPCR_LIGAND_BINDING	6.49762742E-1	6.4899E-1
KEGG_CITRATE_CYCLE_TCA_CYCLE	6.50767132E-1	6.3936E-1
BIOCARTA_AKAP95_PATHWAY	6.50841024E-1	6.3312E-1
REACTOME_ANTIGEN_ACTIVATES_B_CELL_RECEPTOR_LEADING_TO_GENERATION_OF_SECOND_MESSENGERS	6.51347998E-1	6.5176E-1
BIOCARTA_HIVNEF_PATHWAY	6.51874974E-1	6.6987E-1
BIOCARTA_TCR_PATHWAY	6.52145003E-1	6.5254E-1
BIOCARTA_CFTR_PATHWAY	6.53632134E-1	6.5215E-1
REACTOME_APC_C_CDC20_MEDIATED_DEGRADATION_OF_MITOTIC_PROTEINS	6.53792606E-1	6.5194E-1
REACTOME_CELL_CYCLE_CHECKPOINTS	6.54193997E-1	6.401E-1
BIOCARTA_CREB_PATHWAY	6.54388663E-1	6.4556E-1
REACTOME_PROCESSIVE_SYNTHESIS_ON_THE_LAGGING_STRAND	6.55752454E-1	6.5839E-1
REACTOME_DIGESTION_OF_DIETARY_CARBOHYDRATE	6.56320196E-1	6.5041E-1
KEGG_ALPHA_LINOLENIC_ACID_METABOLISM	6.56693652E-1	6.5904E-1
KEGG_ANTIGEN_PROCESSING_AND_PRESENTATION	6.57191729E-1	6.367E-1
REACTOME_METABOLISM_OF_NON_CODING_RNA	6.57275083E-1	6.6469E-1
REACTOME_DNA_STRAND_ELONGATION	6.5752627E-1	6.5677E-1
REACTOME_MAPK_TARGETS_NUCLEAR_EVENTS_MEDIATED_BY_MAP_KINASES	6.59165707E-1	6.5424E-1
REACTOME_POL_SWITCHING	6.59530239E-1	6.5697E-1
BIOCARTA_MCM_PATHWAY	6.61774687E-1	6.6709E-1
REACTOME_METABOLISM_OF_MRNA	6.62034322E-1	6.6298E-1
REACTOME_ASPARAGINE_N_LINKED_GLYCOSYLATION	6.62883531E-1	6.4357E-1
REACTOME_BASE_FREE_SUGAR_PHOSPHATE_REMOVAL_VIA_THE_SINGLE_NUCLEOTIDE_REPLACEMENT_PATHWAY	6.64869048E-1	6.4512E-1
BIOCARTA_GRANULOCYTES_PATHWAY	6.67507527E-1	6.6628E-1
REACTOME_LYSOSOME_VESICLE_BIOGENESIS	6.6892421E-1	6.7497E-1
REACTOME_TCA_CYCLE_AND_RESPIRATORY_ELECTRON_TRANSPORT	6.69074763E-1	6.6375E-1
REACTOME_ALPHA_LINOLENIC_ACID_ALA_METABOLISM	6.71948341E-1	6.8002E-1
REACTOME_PRESYNAPTIC_NICOTINIC_ACETYLCHOLINE_RECEPTORS	6.72225947E-1	6.737E-1
REACTOME_IL1_SIGNALING	6.73685043E-1	6.769E-1
BIOCARTA_CTCF_PATHWAY	6.74069202E-1	6.6785E-1
REACTOME_ANTIGEN_PROCESSING_CROSS_PRESENTATION	6.74367524E-1	6.6854E-1
BIOCARTA_STATHMIN_PATHWAY	6.75017805E-1	6.7256E-1
REACTOME_REGULATION_OF_KIT_SIGNALING	6.79830386E-1	6.8644E-1
REACTOME_NRIF_SIGNALS_CELL_DEATH_FROM_THE_NUCLEUS	6.83845208E-1	6.7841E-1
BIOCARTA_TCYTOTOXIC_PATHWAY	6.84091124E-1	6.8083E-1
BIOCARTA_VITCB_PATHWAY	6.84421894E-1	6.9179E-1
REACTOME_REPAIR_SYNTHESIS_FOR_GAP_FILLING_BY_DNA_POL_IN_TC_NER	6.86142713E-1	6.8883E-1
REACTOME_DESTABILIZATION_OF_MRNA_BY_BRF1	6.86198854E-1	6.877E-1
REACTOME_HORMONE_SENSITIVE_LIPASE_HSL_MEDIATED_TRIACYLGLYCEROL_HYDROLYSIS	6.87909242E-1	6.8799E-1
KEGG_PRION_DISEASES	6.89063714E-1	6.8078E-1
REACTOME_PROCESSING_OF_CAPPED_INTRON_CONTAINING_PRE_MRNA	6.89434365E-1	6.8067E-1
KEGG_PROGESTERONE_MEDIATED_OOCYTE_MATURATION	6.89688461E-1	7.0051E-1
REACTOME_PRE_NOTCH_PROCESSING_IN_GOLGI	6.89769139E-1	7.0246E-1
REACTOME_BASE_EXCISION_REPAIR	6.90750471E-1	6.895E-1
BIOCARTA_IL1R_PATHWAY	6.9461543E-1	6.9326E-1
REACTOME_SIGNALING_BY_THE_B_CELL_RECEPTOR_BCR	6.97173091E-1	7.0004E-1
REACTOME_FORMATION_OF_FIBRIN_CLOT_CLOTTING_CASCADE	6.97975385E-1	7.0644E-1
BIOCARTA_PARKIN_PATHWAY	6.98063804E-1	6.9723E-1
REACTOME_REGULATION_OF_INSULIN_LIKE_GROWTH_FACTOR_IGF_ACTIVITY_BY_INSULIN_LIKE_GROWTH_FACTOR_BINDING_PROTEINS_IGFBPS	6.99311108E-1	6.9093E-1
REACTOME_MTORC1_MEDIATED_SIGNALLING	7.00108214E-1	7.152E-1
KEGG_BIOSYNTHESIS_OF_UNSATURATED_FATTY_ACIDS	7.00482003E-1	6.9229E-1
BIOCARTA_NFAT_PATHWAY	7.01029518E-1	7.0313E-1
REACTOME_HYALURONAN_METABOLISM	7.03364246E-1	6.954E-1
REACTOME_TRANSPORT_OF_ORGANIC_ANIONS	7.03563692E-1	7.0775E-1
REACTOME_SYNTHESIS_OF_SUBSTRATES_IN_N_GLYCAN_BIOSYTHESIS	7.05214788E-1	6.8918E-1
REACTOME_CYCLIN_E_ASSOCIATED_EVENTS_DURING_G1_S_TRANSITION_	7.07028513E-1	7.0827E-1
KEGG_ERBB_SIGNALING_PATHWAY	7.07078449E-1	7.1409E-1
BIOCARTA_IL17_PATHWAY	7.07346015E-1	6.939E-1
KEGG_GLYCOSPHINGOLIPID_BIOSYNTHESIS_GLOBO_SERIES	7.07607418E-1	7.2279E-1
REACTOME_IL_6_SIGNALING	7.08496135E-1	6.9907E-1
REACTOME_AUTODEGRADATION_OF_CDH1_BY_CDH1_APC_C	7.08673204E-1	7.1118E-1
BIOCARTA_FREE_PATHWAY	7.11944131E-1	7.0222E-1
BIOCARTA_HSP27_PATHWAY	7.12069387E-1	7.0656E-1
REACTOME_UNWINDING_OF_DNA	7.12548721E-1	7.2602E-1
BIOCARTA_RARRXR_PATHWAY	7.12872844E-1	7.0253E-1
BIOCARTA_TOLL_PATHWAY	7.12896311E-1	7.1652E-1
KEGG_GLYCOSAMINOGLYCAN_BIOSYNTHESIS_CHONDROITIN_SULFATE	7.13356425E-1	7.1958E-1
REACTOME_REGULATION_OF_RHEB_GTPASE_ACTIVITY_BY_AMPK	7.14544998E-1	7.1203E-1
REACTOME_G1_S_TRANSITION	7.14704731E-1	7.1627E-1
REACTOME_TRANSCRIPTION	7.14851773E-1	7.1359E-1
KEGG_FATTY_ACID_METABOLISM	7.16838722E-1	7.2507E-1
REACTOME_N_GLYCAN_TRIMMING_IN_THE_ER_AND_CALNEXIN_CALRETICULIN_CYCLE	7.17058772E-1	7.0704E-1
KEGG_LYSOSOME	7.17788316E-1	7.4547E-1
REACTOME_DESTABILIZATION_OF_MRNA_BY_TRISTETRAPROLIN_TTP	7.18741365E-1	7.2398E-1
REACTOME_CHYLOMICRON_MEDIATED_LIPID_TRANSPORT	7.19416996E-1	7.0886E-1
BIOCARTA_P53HYPOXIA_PATHWAY	7.20446433E-1	7.1921E-1
REACTOME_TRANSCRIPTIONAL_REGULATION_OF_WHITE_ADIPOCYTE_DIFFERENTIATION	7.21607686E-1	7.0663E-1
REACTOME_TRANSFERRIN_ENDOCYTOSIS_AND_RECYCLING	7.21795653E-1	7.3337E-1
REACTOME_ZINC_TRANSPORTERS	7.22389622E-1	7.1627E-1
REACTOME_SIGNALING_BY_SCF_KIT	7.22781908E-1	7.2609E-1
REACTOME_MITOTIC_G2_G2_M_PHASES	7.25399318E-1	7.095E-1
REACTOME_ACTIVATED_TAK1_MEDIATES_P38_MAPK_ACTIVATION	7.26935348E-1	7.4782E-1
REACTOME_TRANSPORT_OF_GLUCOSE_AND_OTHER_SUGARS_BILE_SALTS_AND_ORGANIC_ACIDS_METAL_IONS_AND_AMINE_COMPOUNDS	7.28280867E-1	7.3098E-1
REACTOME_LIPID_DIGESTION_MOBILIZATION_AND_TRANSPORT	7.28571463E-1	7.1349E-1
REACTOME_RESPONSE_TO_ELEVATED_PLATELET_CYTOSOLIC_CA2_	7.29340281E-1	7.3092E-1
REACTOME_IL_2_SIGNALING	7.31903101E-1	7.375E-1
REACTOME_DARPP_32_EVENTS	7.32379766E-1	7.4154E-1
BIOCARTA_THELPER_PATHWAY	7.32575886E-1	7.3524E-1
KEGG_PYRIMIDINE_METABOLISM	7.32658004E-1	7.25E-1
REACTOME_P2Y_RECEPTORS	7.33091282E-1	7.3616E-1
BIOCARTA_CD40_PATHWAY	7.33161094E-1	7.2148E-1
KEGG_VIBRIO_CHOLERAE_INFECTION	7.33500675E-1	7.226E-1
REACTOME_SYNTHESIS_OF_PC	7.36639478E-1	7.3252E-1
REACTOME_G1_PHASE	7.38146325E-1	7.523E-1
KEGG_AMYOTROPHIC_LATERAL_SCLEROSIS_ALS	7.39014447E-1	7.4094E-1
KEGG_DNA_REPLICATION	7.40001946E-1	7.3801E-1
BIOCARTA_SPPA_PATHWAY	7.40525079E-1	7.527E-1
REACTOME_DIABETES_PATHWAYS	7.44260453E-1	7.4836E-1
REACTOME_APC_C_CDC20_MEDIATED_DEGRADATION_OF_CYCLIN_B	7.4450176E-1	7.3965E-1
KEGG_NON_HOMOLOGOUS_END_JOINING	7.44619319E-1	7.5715E-1
REACTOME_TRANSPORT_OF_MATURE_TRANSCRIPT_TO_CYTOPLASM	7.47771001E-1	7.5952E-1
KEGG_HISTIDINE_METABOLISM	7.49980267E-1	7.5986E-1
REACTOME_TRANSLOCATION_OF_ZAP_70_TO_IMMUNOLOGICAL_SYNAPSE	7.51534731E-1	7.5297E-1
REACTOME_SIGNALING_BY_ILS	7.53666455E-1	7.5972E-1
KEGG_VIRAL_MYOCARDITIS	7.54230898E-1	7.6296E-1
REACTOME_GPVI_MEDIATED_ACTIVATION_CASCADE	7.57209375E-1	7.6211E-1
KEGG_VEGF_SIGNALING_PATHWAY	7.57423272E-1	7.6601E-1
REACTOME_DNA_REPLICATION	7.57431574E-1	7.6083E-1
REACTOME_HYALURONAN_UPTAKE_AND_DEGRADATION	7.5895373E-1	7.6197E-1
REACTOME_BMAL1_CLOCK_NPAS2_ACTIVATES_CIRCADIAN_EXPRESSION	7.60164047E-1	7.4898E-1
REACTOME_NUCLEOTIDE_LIKE_PURINERGIC_RECEPTORS	7.60715716E-1	7.6201E-1
REACTOME_CIRCADIAN_CLOCK	7.61679909E-1	7.4519E-1
KEGG_EPITHELIAL_CELL_SIGNALING_IN_HELICOBACTER_PYLORI_INFECTION	7.62965838E-1	7.7364E-1
BIOCARTA_EXTRINSIC_PATHWAY	7.64151934E-1	7.7045E-1
KEGG_PPAR_SIGNALING_PATHWAY	7.64675463E-1	7.5292E-1
KEGG_TYROSINE_METABOLISM	7.65768912E-1	7.6635E-1
REACTOME_BILE_ACID_AND_BILE_SALT_METABOLISM	7.6669925E-1	7.7434E-1
REACTOME_FORMATION_OF_INCISION_COMPLEX_IN_GG_NER	7.67328734E-1	7.6727E-1
BIOCARTA_IL12_PATHWAY	7.68557032E-1	7.8429E-1
REACTOME_MITOTIC_M_M_G1_PHASES	7.68660469E-1	7.7414E-1
BIOCARTA_NFKB_PATHWAY	7.6931147E-1	7.6145E-1
BIOCARTA_VEGF_PATHWAY	7.70953573E-1	7.7848E-1
REACTOME_ENERGY_DEPENDENT_REGULATION_OF_MTOR_BY_LKB1_AMPK	7.71823803E-1	7.7232E-1
BIOCARTA_CARM1_PATHWAY	7.71948895E-1	7.6509E-1
REACTOME_INTERFERON_GAMMA_SIGNALING	7.73716145E-1	7.747E-1
KEGG_MTOR_SIGNALING_PATHWAY	7.73760289E-1	7.8034E-1
BIOCARTA_41BB_PATHWAY	7.74118506E-1	7.6986E-1
KEGG_SPHINGOLIPID_METABOLISM	7.74456235E-1	7.5783E-1
REACTOME_RNA_POL_II_TRANSCRIPTION_PRE_INITIATION_AND_PROMOTER_OPENING	7.76972477E-1	7.7348E-1
REACTOME_REGULATION_OF_AMPK_ACTIVITY_VIA_LKB1	7.77020883E-1	7.8133E-1
REACTOME_AMINO_ACID_TRANSPORT_ACROSS_THE_PLASMA_MEMBRANE	7.77752234E-1	7.8425E-1
REACTOME_PPARA_ACTIVATES_GENE_EXPRESSION	7.83710553E-1	7.7553E-1
REACTOME_PKB_MEDIATED_EVENTS	7.83766056E-1	7.8882E-1
REACTOME_ACTIVATED_AMPK_STIMULATES_FATTY_ACID_OXIDATION_IN_MUSCLE	7.84036089E-1	7.7533E-1
REACTOME_PASSIVE_TRANSPORT_BY_AQUAPORINS	7.84866939E-1	7.7172E-1
BIOCARTA_LAIR_PATHWAY	7.86322613E-1	7.7648E-1
REACTOME_PACKAGING_OF_TELOMERE_ENDS	7.87353702E-1	7.8823E-1
REACTOME_DSCAM_INTERACTIONS	7.87457275E-1	7.7835E-1
REACTOME_ACETYLCHOLINE_BINDING_AND_DOWNSTREAM_EVENTS	7.87883149E-1	7.9265E-1
REACTOME_METABOLISM_OF_VITAMINS_AND_COFACTORS	7.88140647E-1	7.6514E-1
REACTOME_ACTIVATION_OF_THE_PRE_REPLICATIVE_COMPLEX	7.90432075E-1	7.9182E-1
REACTOME_CALNEXIN_CALRETICULIN_CYCLE	7.91444334E-1	7.8821E-1
REACTOME_ANTIVIRAL_MECHANISM_BY_IFN_STIMULATED_GENES	7.93921581E-1	7.9639E-1
REACTOME_MEIOTIC_RECOMBINATION	7.95218421E-1	7.8285E-1
KEGG_B_CELL_RECEPTOR_SIGNALING_PATHWAY	7.96906954E-1	8.042E-1
REACTOME_MITOTIC_PROMETAPHASE	7.97546242E-1	8.0182E-1
KEGG_P53_SIGNALING_PATHWAY	7.97581726E-1	7.9195E-1
REACTOME_IRAK1_RECRUITS_IKK_COMPLEX	7.98275263E-1	7.973E-1
KEGG_NITROGEN_METABOLISM	8.01396008E-1	7.9118E-1
BIOCARTA_IGF1MTOR_PATHWAY	8.03950813E-1	8.0588E-1
KEGG_CELL_CYCLE	8.04020418E-1	8.1221E-1
BIOCARTA_KREB_PATHWAY	8.04300591E-1	8.018E-1
REACTOME_TRAF6_MEDIATED_INDUCTION_OF_TAK1_COMPLEX	8.04369866E-1	8.1401E-1
REACTOME_RESOLUTION_OF_AP_SITES_VIA_THE_SINGLE_NUCLEOTIDE_REPLACEMENT_PATHWAY	8.06153369E-1	7.9358E-1
BIOCARTA_GH_PATHWAY	8.0633741E-1	8.1289E-1
REACTOME_SIGNALLING_BY_NGF	8.08044679E-1	8.1398E-1
REACTOME_MYOGENESIS	8.08425309E-1	8.0496E-1
BIOCARTA_PML_PATHWAY	8.11632399E-1	8.2408E-1
REACTOME_RESPIRATORY_ELECTRON_TRANSPORT_ATP_SYNTHESIS_BY_CHEMIOSMOTIC_COUPLING_AND_HEAT_PRODUCTION_BY_UNCOUPLING_PROTEINS_	8.13077307E-1	8.1656E-1
REACTOME_CONVERSION_FROM_APC_C_CDC20_TO_APC_C_CDH1_IN_LATE_ANAPHASE	8.1407179E-1	8.0862E-1
REACTOME_PLATELET_ACTIVATION_SIGNALING_AND_AGGREGATION	8.14370528E-1	8.2009E-1
BIOCARTA_TRKA_PATHWAY	8.1536673E-1	8.0479E-1
REACTOME_INFLUENZA_LIFE_CYCLE	8.16211462E-1	8.2675E-1
REACTOME_PHOSPHORYLATION_OF_THE_APC_C	8.16747138E-1	8.1383E-1
REACTOME_RNA_POL_I_RNA_POL_III_AND_MITOCHONDRIAL_TRANSCRIPTION	8.18221403E-1	8.1695E-1
REACTOME_BIOSYNTHESIS_OF_THE_N_GLYCAN_PRECURSOR_DOLICHOL_LIPID_LINKED_OLIGOSACCHARIDE_LLO_AND_TRANSFER_TO_A_NASCENT_PROTEIN	8.18371363E-1	8.0804E-1
REACTOME_SIGNALING_BY_FGFR_MUTANTS	8.18685157E-1	8.2552E-1
REACTOME_METABOLISM_OF_NUCLEOTIDES	8.19323531E-1	8.1248E-1
BIOCARTA_EIF4_PATHWAY	8.19499635E-1	8.1992E-1
KEGG_RENIN_ANGIOTENSIN_SYSTEM	8.19898482E-1	8.1916E-1
REACTOME_SIGNALING_BY_FGFR1_MUTANTS	8.20218406E-1	8.2912E-1
KEGG_HYPERTROPHIC_CARDIOMYOPATHY_HCM	8.20745516E-1	8.2171E-1
REACTOME_GLYCOSPHINGOLIPID_METABOLISM	8.20969632E-1	8.1682E-1
REACTOME_ETHANOL_OXIDATION	8.21954434E-1	8.2683E-1
KEGG_GLYCOLYSIS_GLUCONEOGENESIS	8.23299815E-1	8.3971E-1
REACTOME_RECRUITMENT_OF_MITOTIC_CENTROSOME_PROTEINS_AND_COMPLEXES	8.23905276E-1	8.1251E-1
BIOCARTA_TFF_PATHWAY	8.2549164E-1	8.3449E-1
REACTOME_STRIATED_MUSCLE_CONTRACTION	8.26332924E-1	8.3114E-1
