Name	chi2Pvalue	empPvalue
REACTOME_P75NTR_RECRUITS_SIGNALLING_COMPLEXES	5.12114182E-1	5.1639E-1
REACTOME_TRIGLYCERIDE_BIOSYNTHESIS	5.12767674E-1	5.3934E-1
REACTOME_ACTIVATED_AMPK_STIMULATES_FATTY_ACID_OXIDATION_IN_MUSCLE	5.12771022E-1	5.1641E-1
REACTOME_GPCR_DOWNSTREAM_SIGNALING	5.13425734E-1	4.9636E-1
REACTOME_ACTIVATION_OF_NF_KAPPAB_IN_B_CELLS	5.1405046E-1	4.9829E-1
REACTOME_SIGNALING_BY_FGFR1_MUTANTS	5.14058437E-1	5.0626E-1
BIOCARTA_AMI_PATHWAY	5.15007134E-1	5.2089E-1
REACTOME_FORMATION_OF_TUBULIN_FOLDING_INTERMEDIATES_BY_CCT_TRIC	5.15009026E-1	5.2822E-1
REACTOME_RNA_POL_II_PRE_TRANSCRIPTION_EVENTS	5.19093872E-1	5.2708E-1
REACTOME_GAP_JUNCTION_TRAFFICKING	5.19576923E-1	5.1514E-1
REACTOME_SIGNALING_BY_GPCR	5.1971453E-1	5.0081E-1
KEGG_DORSO_VENTRAL_AXIS_FORMATION	5.20420047E-1	5.2168E-1
REACTOME_GLYCOGEN_BREAKDOWN_GLYCOGENOLYSIS	5.22855362E-1	5.2881E-1
REACTOME_REGULATION_OF_GENE_EXPRESSION_IN_BETA_CELLS	5.25603993E-1	5.2764E-1
REACTOME_ASSEMBLY_OF_THE_PRE_REPLICATIVE_COMPLEX	5.25759829E-1	5.1987E-1
KEGG_VASCULAR_SMOOTH_MUSCLE_CONTRACTION	5.26481798E-1	5.2101E-1
REACTOME_PRE_NOTCH_EXPRESSION_AND_PROCESSING	5.27267499E-1	5.2183E-1
REACTOME_SYNTHESIS_OF_GLYCOSYLPHOSPHATIDYLINOSITOL_GPI	5.28477198E-1	5.2645E-1
KEGG_T_CELL_RECEPTOR_SIGNALING_PATHWAY	5.30146684E-1	5.1579E-1
REACTOME_MITOTIC_G2_G2_M_PHASES	5.31789338E-1	5.2372E-1
BIOCARTA_BLYMPHOCYTE_PATHWAY	5.31832867E-1	5.2223E-1
KEGG_HEMATOPOIETIC_CELL_LINEAGE	5.31896522E-1	5.7931E-1
KEGG_FRUCTOSE_AND_MANNOSE_METABOLISM	5.32364527E-1	5.3254E-1
KEGG_COMPLEMENT_AND_COAGULATION_CASCADES	5.33852096E-1	5.1735E-1
BIOCARTA_41BB_PATHWAY	5.34875197E-1	5.2787E-1
BIOCARTA_MAPK_PATHWAY	5.34915066E-1	5.1823E-1
REACTOME_EXTRINSIC_PATHWAY_FOR_APOPTOSIS	5.37466271E-1	5.409E-1
KEGG_ADHERENS_JUNCTION	5.39572565E-1	5.8514E-1
KEGG_GLYCOSAMINOGLYCAN_BIOSYNTHESIS_KERATAN_SULFATE	5.40384209E-1	5.3344E-1
KEGG_MATURITY_ONSET_DIABETES_OF_THE_YOUNG	5.40570149E-1	5.3732E-1
BIOCARTA_SALMONELLA_PATHWAY	5.41371868E-1	5.3587E-1
REACTOME_MUSCLE_CONTRACTION	5.41419076E-1	5.4625E-1
REACTOME_ENDOSOMAL_VACUOLAR_PATHWAY	5.44081517E-1	5.4355E-1
KEGG_HEDGEHOG_SIGNALING_PATHWAY	5.44081531E-1	5.4519E-1
REACTOME_PLATELET_SENSITIZATION_BY_LDL	5.45183749E-1	5.5524E-1
REACTOME_CREATION_OF_C4_AND_C2_ACTIVATORS	5.46057541E-1	5.3994E-1
REACTOME_REPAIR_SYNTHESIS_FOR_GAP_FILLING_BY_DNA_POL_IN_TC_NER	5.47069877E-1	5.3966E-1
BIOCARTA_WNT_PATHWAY	5.47804815E-1	5.3909E-1
REACTOME_A_TETRASACCHARIDE_LINKER_SEQUENCE_IS_REQUIRED_FOR_GAG_SYNTHESIS	5.49929735E-1	5.6475E-1
BIOCARTA_VITCB_PATHWAY	5.51422323E-1	5.5563E-1
REACTOME_RNA_POL_I_TRANSCRIPTION_TERMINATION	5.51663027E-1	5.5533E-1
REACTOME_NEF_MEDIATED_DOWNREGULATION_OF_MHC_CLASS_I_COMPLEX_CELL_SURFACE_EXPRESSION	5.52088937E-1	5.498E-1
REACTOME_SIGNALING_BY_FGFR_IN_DISEASE	5.52125617E-1	5.4384E-1
REACTOME_SEROTONIN_RECEPTORS	5.52282844E-1	5.5441E-1
REACTOME_ACYL_CHAIN_REMODELLING_OF_PE	5.52361676E-1	5.4993E-1
REACTOME_POL_SWITCHING	5.53119166E-1	5.4087E-1
BIOCARTA_FEEDER_PATHWAY	5.5681462E-1	5.721E-1
REACTOME_SIGNALING_BY_NOTCH2	5.57714749E-1	5.5085E-1
REACTOME_PREFOLDIN_MEDIATED_TRANSFER_OF_SUBSTRATE_TO_CCT_TRIC	5.57752424E-1	5.6875E-1
REACTOME_ACYL_CHAIN_REMODELLING_OF_PC	5.58096551E-1	5.5677E-1
KEGG_ARGININE_AND_PROLINE_METABOLISM	5.58417827E-1	5.8157E-1
REACTOME_MEMBRANE_BINDING_AND_TARGETTING_OF_GAG_PROTEINS	5.59901746E-1	5.6282E-1
BIOCARTA_MYOSIN_PATHWAY	5.60164106E-1	5.6843E-1
KEGG_LYSOSOME	5.60650357E-1	5.6055E-1
REACTOME_G1_S_SPECIFIC_TRANSCRIPTION	5.61216616E-1	5.5992E-1
REACTOME_IL1_SIGNALING	5.61658651E-1	5.5177E-1
BIOCARTA_ARENRF2_PATHWAY	5.6184507E-1	5.6722E-1
REACTOME_SIGNALING_BY_NOTCH4	5.64059215E-1	5.6052E-1
REACTOME_SIGNALING_BY_NOTCH3	5.64059215E-1	5.6024E-1
BIOCARTA_CCR5_PATHWAY	5.64127309E-1	5.5823E-1
REACTOME_PROLONGED_ERK_ACTIVATION_EVENTS	5.66244685E-1	5.6636E-1
REACTOME_GAP_JUNCTION_DEGRADATION	5.68603056E-1	5.711E-1
KEGG_SELENOAMINO_ACID_METABOLISM	5.68799812E-1	5.5774E-1
BIOCARTA_PLATELETAPP_PATHWAY	5.70498213E-1	5.7264E-1
REACTOME_CELL_JUNCTION_ORGANIZATION	5.72676916E-1	5.8721E-1
BIOCARTA_VEGF_PATHWAY	5.72944558E-1	5.7437E-1
REACTOME_INITIAL_TRIGGERING_OF_COMPLEMENT	5.74375919E-1	5.6364E-1
KEGG_GLYCOSYLPHOSPHATIDYLINOSITOL_GPI_ANCHOR_BIOSYNTHESIS	5.74435311E-1	5.7108E-1
KEGG_VALINE_LEUCINE_AND_ISOLEUCINE_DEGRADATION	5.76159475E-1	5.9922E-1
BIOCARTA_AKAPCENTROSOME_PATHWAY	5.76410872E-1	5.8364E-1
REACTOME_RNA_POL_III_TRANSCRIPTION_INITIATION_FROM_TYPE_3_PROMOTER	5.80914265E-1	5.8114E-1
REACTOME_GLYCOSAMINOGLYCAN_METABOLISM	5.80927794E-1	5.8966E-1
KEGG_PYRIMIDINE_METABOLISM	5.81171421E-1	5.7437E-1
KEGG_GLYOXYLATE_AND_DICARBOXYLATE_METABOLISM	5.81413455E-1	5.849E-1
REACTOME_NOTCH_HLH_TRANSCRIPTION_PATHWAY	5.83074028E-1	5.8152E-1
KEGG_CELL_ADHESION_MOLECULES_CAMS	5.84301301E-1	5.7617E-1
REACTOME_INTERFERON_GAMMA_SIGNALING	5.8436092E-1	5.823E-1
REACTOME_GLUTATHIONE_CONJUGATION	5.84988274E-1	5.9188E-1
REACTOME_CYCLIN_E_ASSOCIATED_EVENTS_DURING_G1_S_TRANSITION_	5.85214205E-1	5.6424E-1
REACTOME_LAGGING_STRAND_SYNTHESIS	5.85338324E-1	5.7487E-1
REACTOME_SIGNALING_BY_FGFR1_FUSION_MUTANTS	5.85915389E-1	5.8879E-1
REACTOME_INTERFERON_ALPHA_BETA_SIGNALING	5.86200187E-1	5.9056E-1
REACTOME_ACTIVATION_OF_THE_AP1_FAMILY_OF_TRANSCRIPTION_FACTORS	5.86517324E-1	5.8994E-1
BIOCARTA_ASBCELL_PATHWAY	5.86980302E-1	5.8662E-1
REACTOME_IRAK1_RECRUITS_IKK_COMPLEX	5.88197607E-1	5.9305E-1
REACTOME_GLYCEROPHOSPHOLIPID_BIOSYNTHESIS	5.90940342E-1	5.9385E-1
REACTOME_ACTIVATED_POINT_MUTANTS_OF_FGFR2	5.91172944E-1	5.8403E-1
REACTOME_SYNTHESIS_OF_PIPS_AT_THE_GOLGI_MEMBRANE	5.91759629E-1	5.9101E-1
BIOCARTA_PLCE_PATHWAY	5.93596873E-1	5.9408E-1
REACTOME_SIGNALING_BY_PDGF	5.94201531E-1	5.8446E-1
REACTOME_RAP1_SIGNALLING	5.94462104E-1	5.8637E-1
REACTOME_OXYGEN_DEPENDENT_PROLINE_HYDROXYLATION_OF_HYPOXIA_INDUCIBLE_FACTOR_ALPHA	5.95230375E-1	6.1322E-1
REACTOME_PROCESSIVE_SYNTHESIS_ON_THE_LAGGING_STRAND	5.95745603E-1	5.9206E-1
BIOCARTA_SKP2E2F_PATHWAY	5.96058146E-1	5.984E-1
REACTOME_CHONDROITIN_SULFATE_BIOSYNTHESIS	5.96270249E-1	6.0948E-1
REACTOME_FGFR_LIGAND_BINDING_AND_ACTIVATION	5.96506033E-1	5.9451E-1
KEGG_NUCLEOTIDE_EXCISION_REPAIR	5.96658915E-1	5.9554E-1
REACTOME_DSCAM_INTERACTIONS	5.96810389E-1	5.8641E-1
REACTOME_G_ALPHA_I_SIGNALLING_EVENTS	5.96871587E-1	6.0467E-1
BIOCARTA_RELA_PATHWAY	5.99219778E-1	5.9636E-1
REACTOME_STEROID_HORMONES	6.00388008E-1	5.9377E-1
REACTOME_CLASS_A1_RHODOPSIN_LIKE_RECEPTORS	6.00911405E-1	5.8542E-1
REACTOME_ARMS_MEDIATED_ACTIVATION	6.01074033E-1	6.0449E-1
BIOCARTA_NO1_PATHWAY	6.02534353E-1	5.9807E-1
REACTOME_POST_TRANSLATIONAL_MODIFICATION_SYNTHESIS_OF_GPI_ANCHORED_PROTEINS	6.03015592E-1	5.958E-1
REACTOME_CHONDROITIN_SULFATE_DERMATAN_SULFATE_METABOLISM	6.03205981E-1	6.1926E-1
REACTOME_HIV_INFECTION	6.04432697E-1	5.9234E-1
KEGG_REGULATION_OF_ACTIN_CYTOSKELETON	6.06224734E-1	5.9255E-1
REACTOME_PYRUVATE_METABOLISM_AND_CITRIC_ACID_TCA_CYCLE	6.0737672E-1	5.9636E-1
REACTOME_EXTENSION_OF_TELOMERES	6.07826847E-1	5.936E-1
REACTOME_EGFR_DOWNREGULATION	6.0984327E-1	6.2351E-1
KEGG_RENAL_CELL_CARCINOMA	6.10376365E-1	6.0971E-1
REACTOME_OTHER_SEMAPHORIN_INTERACTIONS	6.10477862E-1	6.0016E-1
REACTOME_TRANSPORT_OF_VITAMINS_NUCLEOSIDES_AND_RELATED_MOLECULES	6.10558658E-1	6.1857E-1
REACTOME_PECAM1_INTERACTIONS	6.10921147E-1	6.1115E-1
KEGG_TYPE_II_DIABETES_MELLITUS	6.11744086E-1	6.0467E-1
REACTOME_KERATAN_SULFATE_BIOSYNTHESIS	6.13952262E-1	6.0658E-1
REACTOME_METABOLISM_OF_LIPIDS_AND_LIPOPROTEINS	6.14490966E-1	6.1642E-1
REACTOME_CYTOKINE_SIGNALING_IN_IMMUNE_SYSTEM	6.14647664E-1	6.0525E-1
REACTOME_VIRAL_MESSENGER_RNA_SYNTHESIS	6.1548073E-1	6.1653E-1
BIOCARTA_ETC_PATHWAY	6.16048841E-1	6.271E-1
REACTOME_AMINE_LIGAND_BINDING_RECEPTORS	6.16931758E-1	6.2196E-1
REACTOME_FATTY_ACID_TRIACYLGLYCEROL_AND_KETONE_BODY_METABOLISM	6.18028681E-1	6.3479E-1
REACTOME_METABOLISM_OF_VITAMINS_AND_COFACTORS	6.18130791E-1	6.2032E-1
BIOCARTA_CARDIACEGF_PATHWAY	6.18640303E-1	6.1513E-1
REACTOME_TELOMERE_MAINTENANCE	6.20162949E-1	6.021E-1
REACTOME_CLASS_B_2_SECRETIN_FAMILY_RECEPTORS	6.22680078E-1	6.243E-1
REACTOME_CITRIC_ACID_CYCLE_TCA_CYCLE	6.24039126E-1	6.1769E-1
KEGG_GAP_JUNCTION	6.25696529E-1	6.298E-1
REACTOME_INSULIN_RECEPTOR_RECYCLING	6.2798337E-1	6.4444E-1
BIOCARTA_TGFB_PATHWAY	6.29090197E-1	6.3389E-1
REACTOME_MYD88_MAL_CASCADE_INITIATED_ON_PLASMA_MEMBRANE	6.32456328E-1	6.2786E-1
REACTOME_NFKB_ACTIVATION_THROUGH_FADD_RIP1_PATHWAY_MEDIATED_BY_CASPASE_8_AND10	6.33218209E-1	6.3463E-1
REACTOME_REGULATION_OF_INSULIN_SECRETION	6.34626554E-1	6.1368E-1
REACTOME_RNA_POL_III_CHAIN_ELONGATION	6.36026157E-1	6.3734E-1
REACTOME_E2F_MEDIATED_REGULATION_OF_DNA_REPLICATION	6.37612576E-1	6.3211E-1
KEGG_VIRAL_MYOCARDITIS	6.3880715E-1	6.3496E-1
KEGG_DNA_REPLICATION	6.39107284E-1	6.296E-1
REACTOME_SIGNALING_BY_NOTCH	6.41478926E-1	6.3997E-1
REACTOME_DEVELOPMENTAL_BIOLOGY	6.41994178E-1	6.5649E-1
BIOCARTA_IL22BP_PATHWAY	6.43127779E-1	6.5842E-1
REACTOME_S_PHASE	6.45568623E-1	6.2817E-1
BIOCARTA_RARRXR_PATHWAY	6.46194274E-1	6.5637E-1
REACTOME_BRANCHED_CHAIN_AMINO_ACID_CATABOLISM	6.46317589E-1	6.4494E-1
REACTOME_GABA_A_RECEPTOR_ACTIVATION	6.46325865E-1	6.44E-1
REACTOME_CYTOCHROME_P450_ARRANGED_BY_SUBSTRATE_TYPE	6.46823686E-1	6.3429E-1
KEGG_AMYOTROPHIC_LATERAL_SCLEROSIS_ALS	6.49083478E-1	6.478E-1
KEGG_PENTOSE_PHOSPHATE_PATHWAY	6.50065862E-1	6.4632E-1
KEGG_STARCH_AND_SUCROSE_METABOLISM	6.5085181E-1	6.4699E-1
REACTOME_BASE_EXCISION_REPAIR	6.51206309E-1	6.5197E-1
REACTOME_RNA_POL_I_PROMOTER_OPENING	6.52205048E-1	6.4248E-1
REACTOME_OPSINS	6.52925195E-1	6.466E-1
BIOCARTA_LEPTIN_PATHWAY	6.53210524E-1	6.5615E-1
REACTOME_SMOOTH_MUSCLE_CONTRACTION	6.54023461E-1	6.5321E-1
REACTOME_ENOS_ACTIVATION_AND_REGULATION	6.55651356E-1	6.4045E-1
REACTOME_MRNA_SPLICING_MINOR_PATHWAY	6.56489923E-1	6.5617E-1
REACTOME_L1CAM_INTERACTIONS	6.57622227E-1	6.4323E-1
BIOCARTA_RAC1_PATHWAY	6.57733492E-1	6.5615E-1
BIOCARTA_ALK_PATHWAY	6.58486078E-1	6.8181E-1
BIOCARTA_MEF2D_PATHWAY	6.59670517E-1	6.6383E-1
BIOCARTA_DREAM_PATHWAY	6.61477965E-1	6.6382E-1
REACTOME_MITOTIC_M_M_G1_PHASES	6.61844577E-1	6.5375E-1
REACTOME_G1_S_TRANSITION	6.63079333E-1	6.4707E-1
REACTOME_TGF_BETA_RECEPTOR_SIGNALING_IN_EMT_EPITHELIAL_TO_MESENCHYMAL_TRANSITION	6.64876792E-1	6.5506E-1
BIOCARTA_MPR_PATHWAY	6.65447133E-1	6.6173E-1
REACTOME_ENERGY_DEPENDENT_REGULATION_OF_MTOR_BY_LKB1_AMPK	6.65640647E-1	6.5806E-1
BIOCARTA_CK1_PATHWAY	6.66142748E-1	6.6047E-1
KEGG_PATHWAYS_IN_CANCER	6.66180639E-1	6.7102E-1
KEGG_BASE_EXCISION_REPAIR	6.68489602E-1	6.7247E-1
REACTOME_MRNA_SPLICING	6.71130136E-1	6.7605E-1
KEGG_BASAL_CELL_CARCINOMA	6.74807827E-1	6.7835E-1
REACTOME_SIGNAL_TRANSDUCTION_BY_L1	6.74919665E-1	6.6243E-1
BIOCARTA_VDR_PATHWAY	6.76478942E-1	6.7756E-1
REACTOME_RESOLUTION_OF_AP_SITES_VIA_THE_MULTIPLE_NUCLEOTIDE_PATCH_REPLACEMENT_PATHWAY	6.77198664E-1	6.7849E-1
REACTOME_DEPOSITION_OF_NEW_CENPA_CONTAINING_NUCLEOSOMES_AT_THE_CENTROMERE	6.78781248E-1	6.7576E-1
KEGG_ALPHA_LINOLENIC_ACID_METABOLISM	6.79202286E-1	6.9915E-1
REACTOME_GENERATION_OF_SECOND_MESSENGER_MOLECULES	6.79293724E-1	6.779E-1
KEGG_AUTOIMMUNE_THYROID_DISEASE	6.79734577E-1	6.7366E-1
REACTOME_SIGNALING_BY_ROBO_RECEPTOR	6.79820629E-1	6.7349E-1
BIOCARTA_CARM1_PATHWAY	6.81797377E-1	6.8182E-1
REACTOME_TRAF6_MEDIATED_INDUCTION_OF_NFKB_AND_MAP_KINASES_UPON_TLR7_8_OR_9_ACTIVATION	6.82490037E-1	6.7947E-1
BIOCARTA_TALL1_PATHWAY	6.82573698E-1	6.8567E-1
REACTOME_G2_M_DNA_DAMAGE_CHECKPOINT	6.84137151E-1	6.8807E-1
BIOCARTA_NTHI_PATHWAY	6.85497634E-1	6.8362E-1
KEGG_PROTEIN_EXPORT	6.85647813E-1	6.7106E-1
REACTOME_PYRIMIDINE_METABOLISM	6.87297043E-1	6.864E-1
REACTOME_RIP_MEDIATED_NFKB_ACTIVATION_VIA_DAI	6.87444328E-1	6.8868E-1
BIOCARTA_HCMV_PATHWAY	6.89374455E-1	6.9065E-1
REACTOME_CELL_CYCLE	6.90704869E-1	6.6919E-1
REACTOME_CTLA4_INHIBITORY_SIGNALING	6.91598595E-1	7.0007E-1
REACTOME_SIGNALING_BY_BMP	6.92118204E-1	7.2581E-1
REACTOME_GPCR_LIGAND_BINDING	6.92455777E-1	6.8432E-1
REACTOME_N_GLYCAN_TRIMMING_IN_THE_ER_AND_CALNEXIN_CALRETICULIN_CYCLE	6.93122526E-1	7.0644E-1
KEGG_GLYCOSAMINOGLYCAN_BIOSYNTHESIS_HEPARAN_SULFATE	6.94100524E-1	6.8645E-1
REACTOME_RECRUITMENT_OF_MITOTIC_CENTROSOME_PROTEINS_AND_COMPLEXES	6.94629832E-1	6.9391E-1
REACTOME_CELL_CELL_JUNCTION_ORGANIZATION	6.9481864E-1	7.1011E-1
KEGG_GLYCOSAMINOGLYCAN_BIOSYNTHESIS_CHONDROITIN_SULFATE	6.95408693E-1	7.0586E-1
REACTOME_FANCONI_ANEMIA_PATHWAY	6.95973568E-1	6.9161E-1
REACTOME_ERK_MAPK_TARGETS	6.96661816E-1	6.9796E-1
KEGG_CYTOSOLIC_DNA_SENSING_PATHWAY	6.9711048E-1	7.4046E-1
REACTOME_LATE_PHASE_OF_HIV_LIFE_CYCLE	6.98280082E-1	7.0088E-1
REACTOME_REMOVAL_OF_THE_FLAP_INTERMEDIATE_FROM_THE_C_STRAND	6.99001818E-1	6.9869E-1
BIOCARTA_NO2IL12_PATHWAY	6.99155703E-1	7.007E-1
KEGG_PROPANOATE_METABOLISM	7.00394506E-1	7.3538E-1
REACTOME_CHROMOSOME_MAINTENANCE	7.0303046E-1	6.954E-1
BIOCARTA_G2_PATHWAY	7.03249868E-1	7.0231E-1
REACTOME_ACTIVATION_OF_ATR_IN_RESPONSE_TO_REPLICATION_STRESS	7.05264515E-1	6.9814E-1
KEGG_PHENYLALANINE_METABOLISM	7.07904628E-1	7.0854E-1
REACTOME_TRANSFERRIN_ENDOCYTOSIS_AND_RECYCLING	7.08301585E-1	7.2165E-1
REACTOME_MAP_KINASE_ACTIVATION_IN_TLR_CASCADE	7.08704662E-1	7.1181E-1
REACTOME_UNWINDING_OF_DNA	7.09065204E-1	7.0625E-1
BIOCARTA_NOS1_PATHWAY	7.09902206E-1	7.1264E-1
BIOCARTA_ACTINY_PATHWAY	7.09926357E-1	7.0426E-1
BIOCARTA_KREB_PATHWAY	7.10502816E-1	7.1315E-1
REACTOME_G_ALPHA_S_SIGNALLING_EVENTS	7.1104907E-1	7.0979E-1
KEGG_RNA_POLYMERASE	7.13696517E-1	7.1026E-1
REACTOME_MITOTIC_G1_G1_S_PHASES	7.1614929E-1	6.9768E-1
KEGG_TOLL_LIKE_RECEPTOR_SIGNALING_PATHWAY	7.16449498E-1	7.3949E-1
BIOCARTA_CDC42RAC_PATHWAY	7.17811038E-1	7.1381E-1
BIOCARTA_PAR1_PATHWAY	7.18112956E-1	7.2498E-1
REACTOME_PRE_NOTCH_TRANSCRIPTION_AND_TRANSLATION	7.19935577E-1	7.1299E-1
REACTOME_SYNTHESIS_OF_PA	7.21431218E-1	7.2014E-1
BIOCARTA_RAS_PATHWAY	7.24403511E-1	7.2645E-1
REACTOME_DNA_STRAND_ELONGATION	7.24629755E-1	7.1499E-1
REACTOME_THE_ACTIVATION_OF_ARYLSULFATASES	7.29647606E-1	7.3024E-1
REACTOME_TRAFFICKING_AND_PROCESSING_OF_ENDOSOMAL_TLR	7.3071659E-1	7.372E-1
REACTOME_RNA_POL_III_TRANSCRIPTION_TERMINATION	7.32595067E-1	7.3341E-1
KEGG_ADIPOCYTOKINE_SIGNALING_PATHWAY	7.32598161E-1	7.3235E-1
REACTOME_SYNTHESIS_OF_BILE_ACIDS_AND_BILE_SALTS_VIA_7ALPHA_HYDROXYCHOLESTEROL	7.33062408E-1	7.417E-1
REACTOME_KERATAN_SULFATE_KERATIN_METABOLISM	7.33747173E-1	7.3051E-1
BIOCARTA_FIBRINOLYSIS_PATHWAY	7.33990897E-1	7.2681E-1
REACTOME_LYSOSOME_VESICLE_BIOGENESIS	7.3417768E-1	7.3006E-1
REACTOME_INTEGRIN_CELL_SURFACE_INTERACTIONS	7.34557017E-1	7.2273E-1
REACTOME_BMAL1_CLOCK_NPAS2_ACTIVATES_CIRCADIAN_EXPRESSION	7.34665697E-1	7.7709E-1
REACTOME_NGF_SIGNALLING_VIA_TRKA_FROM_THE_PLASMA_MEMBRANE	7.38560166E-1	7.3624E-1
REACTOME_RECYCLING_OF_BILE_ACIDS_AND_SALTS	7.40033425E-1	7.4818E-1
REACTOME_TOLL_RECEPTOR_CASCADES	7.42754117E-1	7.4777E-1
REACTOME_GLOBAL_GENOMIC_NER_GG_NER	7.43150142E-1	7.424E-1
REACTOME_TRANSCRIPTION	7.4404852E-1	7.429E-1
REACTOME_ADP_SIGNALLING_THROUGH_P2RY12	7.44129388E-1	7.4738E-1
BIOCARTA_PS1_PATHWAY	7.44643275E-1	7.4677E-1
REACTOME_SIGNALING_BY_HIPPO	7.45540079E-1	7.4695E-1
KEGG_GLYCEROLIPID_METABOLISM	7.46575711E-1	7.856E-1
REACTOME_ACTIVATED_TLR4_SIGNALLING	7.50316205E-1	7.5222E-1
REACTOME_DNA_REPLICATION	7.50504717E-1	7.4117E-1
REACTOME_IONOTROPIC_ACTIVITY_OF_KAINATE_RECEPTORS	7.50798775E-1	7.4845E-1
KEGG_OLFACTORY_TRANSDUCTION	7.51736616E-1	7.5633E-1
REACTOME_IL_7_SIGNALING	7.52186561E-1	7.5482E-1
REACTOME_NEURONAL_SYSTEM	7.53480726E-1	7.4898E-1
REACTOME_ZINC_TRANSPORTERS	7.53718072E-1	7.5678E-1
REACTOME_SIGNALING_BY_NOTCH1	7.54054385E-1	7.6007E-1
KEGG_ONE_CARBON_POOL_BY_FOLATE	7.56962432E-1	7.566E-1
BIOCARTA_CACAM_PATHWAY	7.57620286E-1	7.5837E-1
REACTOME_SYNTHESIS_OF_BILE_ACIDS_AND_BILE_SALTS	7.57830041E-1	7.6489E-1
REACTOME_BILE_ACID_AND_BILE_SALT_METABOLISM	7.57860776E-1	7.6498E-1
BIOCARTA_ATRBRCA_PATHWAY	7.58189287E-1	7.558E-1
REACTOME_GLUCAGON_TYPE_LIGAND_RECEPTORS	7.58480331E-1	7.5777E-1
REACTOME_CELL_CYCLE_MITOTIC	7.59137297E-1	7.4609E-1
REACTOME_NUCLEAR_EVENTS_KINASE_AND_TRANSCRIPTION_FACTOR_ACTIVATION	7.60604714E-1	7.6461E-1
REACTOME_YAP1_AND_WWTR1_TAZ_STIMULATED_GENE_EXPRESSION	7.60963809E-1	7.5501E-1
BIOCARTA_P53HYPOXIA_PATHWAY	7.61643039E-1	7.6458E-1
KEGG_RNA_DEGRADATION	7.62499376E-1	7.5915E-1
REACTOME_AMINO_ACID_SYNTHESIS_AND_INTERCONVERSION_TRANSAMINATION	7.64100646E-1	7.6362E-1
BIOCARTA_AKT_PATHWAY	7.6522719E-1	7.6164E-1
KEGG_SMALL_CELL_LUNG_CANCER	7.6628178E-1	7.5995E-1
KEGG_SNARE_INTERACTIONS_IN_VESICULAR_TRANSPORT	7.67055465E-1	7.5283E-1
REACTOME_NUCLEAR_SIGNALING_BY_ERBB4	7.68352137E-1	7.6548E-1
REACTOME_REGULATION_OF_AMPK_ACTIVITY_VIA_LKB1	7.70180136E-1	7.6703E-1
REACTOME_SLBP_DEPENDENT_PROCESSING_OF_REPLICATION_DEPENDENT_HISTONE_PRE_MRNAS	7.70420429E-1	7.7013E-1
KEGG_MISMATCH_REPAIR	7.70825145E-1	7.5972E-1
REACTOME_PROSTACYCLIN_SIGNALLING_THROUGH_PROSTACYCLIN_RECEPTOR	7.73075363E-1	7.6471E-1
REACTOME_METAL_ION_SLC_TRANSPORTERS	7.73153421E-1	7.7723E-1
REACTOME_HORMONE_LIGAND_BINDING_RECEPTORS	7.73690345E-1	7.7797E-1
REACTOME_G_PROTEIN_ACTIVATION	7.73697271E-1	7.751E-1
REACTOME_ENDOGENOUS_STEROLS	7.73993725E-1	7.6558E-1
KEGG_TAURINE_AND_HYPOTAURINE_METABOLISM	7.75188239E-1	7.7846E-1
REACTOME_HEPARAN_SULFATE_HEPARIN_HS_GAG_METABOLISM	7.75787465E-1	7.7846E-1
REACTOME_RECEPTOR_LIGAND_BINDING_INITIATES_THE_SECOND_PROTEOLYTIC_CLEAVAGE_OF_NOTCH_RECEPTOR	7.76834902E-1	7.6703E-1
REACTOME_AMINE_DERIVED_HORMONES	7.79665587E-1	7.7408E-1
REACTOME_IRON_UPTAKE_AND_TRANSPORT	7.79675927E-1	7.8923E-1
KEGG_WNT_SIGNALING_PATHWAY	7.8047835E-1	7.8153E-1
REACTOME_OLFACTORY_SIGNALING_PATHWAY	7.80581818E-1	7.7612E-1
REACTOME_POST_TRANSLATIONAL_PROTEIN_MODIFICATION	7.81432215E-1	7.8216E-1
REACTOME_APOBEC3G_MEDIATED_RESISTANCE_TO_HIV1_INFECTION	7.82353136E-1	7.8174E-1
KEGG_ALDOSTERONE_REGULATED_SODIUM_REABSORPTION	7.839852E-1	7.8791E-1
REACTOME_TRANSMEMBRANE_TRANSPORT_OF_SMALL_MOLECULES	7.85788671E-1	8.1102E-1
BIOCARTA_TID_PATHWAY	7.86844194E-1	7.8178E-1
BIOCARTA_G1_PATHWAY	7.88846825E-1	7.915E-1
BIOCARTA_STATHMIN_PATHWAY	7.90884891E-1	7.958E-1
REACTOME_LOSS_OF_NLP_FROM_MITOTIC_CENTROSOMES	7.91219065E-1	7.9327E-1
KEGG_TERPENOID_BACKBONE_BIOSYNTHESIS	7.92358569E-1	7.9437E-1
KEGG_N_GLYCAN_BIOSYNTHESIS	7.92714118E-1	7.8559E-1
BIOCARTA_NDKDYNAMIN_PATHWAY	7.94738062E-1	8.0168E-1
BIOCARTA_P38MAPK_PATHWAY	7.97711828E-1	7.9549E-1
REACTOME_VOLTAGE_GATED_POTASSIUM_CHANNELS	7.99495765E-1	8.0459E-1
KEGG_NEUROACTIVE_LIGAND_RECEPTOR_INTERACTION	7.99766203E-1	8.1062E-1
