Name	chi2Pvalue	empPvalue
REACTOME_REGULATION_OF_APOPTOSIS	5.85174751E-1	6.0057E-1
BIOCARTA_ATM_PATHWAY	5.86607699E-1	5.8583E-1
REACTOME_PRE_NOTCH_TRANSCRIPTION_AND_TRANSLATION	5.8784879E-1	5.9606E-1
REACTOME_SIGNALING_BY_SCF_KIT	5.88361043E-1	5.2318E-1
REACTOME_SLC_MEDIATED_TRANSMEMBRANE_TRANSPORT	5.88969844E-1	6.3438E-1
REACTOME_INHIBITION_OF_REPLICATION_INITIATION_OF_DAMAGED_DNA_BY_RB1_E2F1	5.90425626E-1	5.8695E-1
REACTOME_NEGATIVE_REGULATION_OF_THE_PI3K_AKT_NETWORK	5.90507671E-1	5.8956E-1
KEGG_GLYCOSPHINGOLIPID_BIOSYNTHESIS_GANGLIO_SERIES	5.9087451E-1	5.8728E-1
REACTOME_ACTIVATION_OF_NF_KAPPAB_IN_B_CELLS	5.91667032E-1	6.0477E-1
REACTOME_ACYL_CHAIN_REMODELLING_OF_PS	5.91874925E-1	5.9245E-1
REACTOME_G2_M_CHECKPOINTS	5.92914022E-1	6.0528E-1
BIOCARTA_TCYTOTOXIC_PATHWAY	5.93086142E-1	5.8983E-1
BIOCARTA_CCR3_PATHWAY	5.93198738E-1	5.9878E-1
REACTOME_CELL_CYCLE_CHECKPOINTS	5.94317893E-1	6.1334E-1
KEGG_VIRAL_MYOCARDITIS	5.9495142E-1	5.6085E-1
REACTOME_TRANS_GOLGI_NETWORK_VESICLE_BUDDING	5.96140052E-1	6.1298E-1
REACTOME_TRANSPORT_OF_RIBONUCLEOPROTEINS_INTO_THE_HOST_NUCLEUS	5.96918027E-1	6.0445E-1
REACTOME_CASPASE_MEDIATED_CLEAVAGE_OF_CYTOSKELETAL_PROTEINS	5.97079805E-1	5.9893E-1
REACTOME_REGULATION_OF_PYRUVATE_DEHYDROGENASE_PDH_COMPLEX	5.97198261E-1	5.928E-1
BIOCARTA_SKP2E2F_PATHWAY	5.99480668E-1	5.9884E-1
BIOCARTA_GCR_PATHWAY	5.99662267E-1	5.9835E-1
REACTOME_AUTODEGRADATION_OF_THE_E3_UBIQUITIN_LIGASE_COP1	6.00148646E-1	6.1005E-1
REACTOME_TRAF3_DEPENDENT_IRF_ACTIVATION_PATHWAY	6.00363415E-1	5.9798E-1
REACTOME_PYRUVATE_METABOLISM	6.00758424E-1	6.0668E-1
REACTOME_SCF_BETA_TRCP_MEDIATED_DEGRADATION_OF_EMI1	6.01281901E-1	6.1233E-1
REACTOME_DEADENYLATION_OF_MRNA	6.02020722E-1	6.0924E-1
REACTOME_AUTODEGRADATION_OF_CDH1_BY_CDH1_APC_C	6.02576943E-1	6.1091E-1
BIOCARTA_MTA3_PATHWAY	6.03343854E-1	6.0519E-1
BIOCARTA_BIOPEPTIDES_PATHWAY	6.04446361E-1	6.1714E-1
KEGG_ALANINE_ASPARTATE_AND_GLUTAMATE_METABOLISM	6.04770606E-1	6.0652E-1
REACTOME_CTNNB1_PHOSPHORYLATION_CASCADE	6.06979224E-1	6.124E-1
REACTOME_INWARDLY_RECTIFYING_K_CHANNELS	6.07774681E-1	6.1892E-1
KEGG_INSULIN_SIGNALING_PATHWAY	6.08849836E-1	5.6012E-1
REACTOME_SIGNALING_BY_FGFR_MUTANTS	6.09252776E-1	6.1273E-1
BIOCARTA_PPARA_PATHWAY	6.11226523E-1	5.9728E-1
REACTOME_PEPTIDE_CHAIN_ELONGATION	6.11369413E-1	5.2646E-1
REACTOME_DEPOSITION_OF_NEW_CENPA_CONTAINING_NUCLEOSOMES_AT_THE_CENTROMERE	6.12944754E-1	6.1977E-1
REACTOME_REGULATION_OF_BETA_CELL_DEVELOPMENT	6.15842891E-1	6.1901E-1
REACTOME_E2F_ENABLED_INHIBITION_OF_PRE_REPLICATION_COMPLEX_FORMATION	6.1588058E-1	6.2016E-1
REACTOME_SEMA4D_IN_SEMAPHORIN_SIGNALING	6.16339732E-1	6.1602E-1
REACTOME_SIGNALING_BY_WNT	6.18826E-1	6.3522E-1
KEGG_GALACTOSE_METABOLISM	6.2253524E-1	6.0264E-1
REACTOME_TRANSPORT_OF_INORGANIC_CATIONS_ANIONS_AND_AMINO_ACIDS_OLIGOPEPTIDES	6.2257265E-1	6.4153E-1
BIOCARTA_EIF4_PATHWAY	6.22998668E-1	6.2243E-1
KEGG_THYROID_CANCER	6.2353828E-1	6.3293E-1
KEGG_PYRUVATE_METABOLISM	6.27266544E-1	6.1673E-1
REACTOME_DOWNREGULATION_OF_ERBB2_ERBB3_SIGNALING	6.29550706E-1	6.306E-1
REACTOME_NITRIC_OXIDE_STIMULATES_GUANYLATE_CYCLASE	6.29637415E-1	6.319E-1
REACTOME_CDT1_ASSOCIATION_WITH_THE_CDC6_ORC_ORIGIN_COMPLEX	6.31336271E-1	6.4178E-1
REACTOME_BASE_EXCISION_REPAIR	6.32415607E-1	6.3059E-1
REACTOME_ADP_SIGNALLING_THROUGH_P2RY12	6.33344647E-1	6.3668E-1
REACTOME_GAP_JUNCTION_ASSEMBLY	6.35503916E-1	6.3109E-1
REACTOME_TRAF6_MEDIATED_IRF7_ACTIVATION	6.36160571E-1	6.3735E-1
REACTOME_OPSINS	6.36626295E-1	6.3186E-1
REACTOME_PI3K_AKT_ACTIVATION	6.38169631E-1	6.1898E-1
REACTOME_G_ALPHA_I_SIGNALLING_EVENTS	6.41024264E-1	6.5615E-1
KEGG_MTOR_SIGNALING_PATHWAY	6.43589043E-1	6.4218E-1
BIOCARTA_FAS_PATHWAY	6.43596804E-1	6.4944E-1
REACTOME_METABOLISM_OF_MRNA	6.44417718E-1	6.0202E-1
REACTOME_P38MAPK_EVENTS	6.44487422E-1	6.4208E-1
REACTOME_CS_DS_DEGRADATION	6.44900964E-1	6.4541E-1
KEGG_CALCIUM_SIGNALING_PATHWAY	6.45118077E-1	6.7026E-1
REACTOME_TRANSCRIPTION	6.45903138E-1	6.3224E-1
REACTOME_GLUCOSE_METABOLISM	6.4612043E-1	6.3275E-1
BIOCARTA_EPHA4_PATHWAY	6.47793507E-1	6.4637E-1
REACTOME_SIGNALING_BY_NOTCH1	6.48805564E-1	6.5643E-1
BIOCARTA_TOLL_PATHWAY	6.50663009E-1	6.4089E-1
KEGG_OOCYTE_MEIOSIS	6.52261205E-1	6.6607E-1
KEGG_PRIMARY_IMMUNODEFICIENCY	6.53288221E-1	6.5293E-1
REACTOME_P75NTR_RECRUITS_SIGNALLING_COMPLEXES	6.53762064E-1	6.5642E-1
BIOCARTA_CACAM_PATHWAY	6.54823002E-1	6.5873E-1
BIOCARTA_CALCINEURIN_PATHWAY	6.56154114E-1	6.6018E-1
REACTOME_CHROMOSOME_MAINTENANCE	6.58181747E-1	6.6795E-1
REACTOME_ACYL_CHAIN_REMODELLING_OF_PI	6.59627862E-1	6.6105E-1
REACTOME_RESOLUTION_OF_AP_SITES_VIA_THE_MULTIPLE_NUCLEOTIDE_PATCH_REPLACEMENT_PATHWAY	6.59844645E-1	6.5522E-1
KEGG_NON_HOMOLOGOUS_END_JOINING	6.61196546E-1	6.658E-1
REACTOME_APOPTOTIC_CLEAVAGE_OF_CELLULAR_PROTEINS	6.62265825E-1	6.7263E-1
BIOCARTA_CLASSIC_PATHWAY	6.62753738E-1	6.695E-1
REACTOME_PROLACTIN_RECEPTOR_SIGNALING	6.63276128E-1	6.6543E-1
REACTOME_GAB1_SIGNALOSOME	6.64670285E-1	6.4459E-1
REACTOME_MITOTIC_M_M_G1_PHASES	6.64726369E-1	6.8633E-1
REACTOME_CYTOSOLIC_SULFONATION_OF_SMALL_MOLECULES	6.64959522E-1	6.7296E-1
REACTOME_TRANSPORT_OF_MATURE_MRNA_DERIVED_FROM_AN_INTRONLESS_TRANSCRIPT	6.64989338E-1	6.7064E-1
REACTOME_ACETYLCHOLINE_NEUROTRANSMITTER_RELEASE_CYCLE	6.65116414E-1	6.6202E-1
KEGG_LIMONENE_AND_PINENE_DEGRADATION	6.65243791E-1	6.6238E-1
BIOCARTA_GLYCOLYSIS_PATHWAY	6.66176593E-1	6.6156E-1
BIOCARTA_NTHI_PATHWAY	6.66190463E-1	6.6445E-1
REACTOME_INFLUENZA_VIRAL_RNA_TRANSCRIPTION_AND_REPLICATION	6.6738381E-1	5.9278E-1
REACTOME_SPHINGOLIPID_METABOLISM	6.67553787E-1	6.7242E-1
REACTOME_P2Y_RECEPTORS	6.68222326E-1	6.64E-1
REACTOME_TRANSLATION	6.68367597E-1	6.2068E-1
KEGG_NOTCH_SIGNALING_PATHWAY	6.68751118E-1	6.5783E-1
BIOCARTA_ERK_PATHWAY	6.702388E-1	6.7866E-1
REACTOME_SYNTHESIS_OF_PIPS_AT_THE_LATE_ENDOSOME_MEMBRANE	6.71261387E-1	6.7857E-1
REACTOME_SIGNAL_AMPLIFICATION	6.71697374E-1	6.7191E-1
BIOCARTA_NFKB_PATHWAY	6.73126481E-1	6.5997E-1
REACTOME_SPRY_REGULATION_OF_FGF_SIGNALING	6.73652845E-1	6.7287E-1
REACTOME_RNA_POL_I_TRANSCRIPTION	6.73989919E-1	6.7578E-1
REACTOME_P75NTR_SIGNALS_VIA_NFKB	6.75182901E-1	6.7828E-1
REACTOME_TRANSPORT_OF_VITAMINS_NUCLEOSIDES_AND_RELATED_MOLECULES	6.7619981E-1	6.6683E-1
KEGG_GLYCEROLIPID_METABOLISM	6.76268721E-1	6.6191E-1
REACTOME_SRP_DEPENDENT_COTRANSLATIONAL_PROTEIN_TARGETING_TO_MEMBRANE	6.78867414E-1	6.168E-1
REACTOME_INFLUENZA_LIFE_CYCLE	6.79567862E-1	6.3053E-1
KEGG_STEROID_HORMONE_BIOSYNTHESIS	6.82267774E-1	6.8901E-1
KEGG_RENIN_ANGIOTENSIN_SYSTEM	6.82690973E-1	6.7608E-1
BIOCARTA_GATA3_PATHWAY	6.82979303E-1	6.7558E-1
REACTOME_MITOTIC_PROMETAPHASE	6.84990734E-1	6.8878E-1
BIOCARTA_MAL_PATHWAY	6.85006979E-1	6.6384E-1
KEGG_SULFUR_METABOLISM	6.85127416E-1	6.884E-1
KEGG_CIRCADIAN_RHYTHM_MAMMAL	6.85263459E-1	6.8804E-1
BIOCARTA_CDK5_PATHWAY	6.85340086E-1	6.8272E-1
REACTOME_PI3K_EVENTS_IN_ERBB2_SIGNALING	6.86987553E-1	6.7072E-1
REACTOME_ACTIVATED_POINT_MUTANTS_OF_FGFR2	6.87292497E-1	6.7765E-1
REACTOME_ACTIVATION_OF_THE_PRE_REPLICATIVE_COMPLEX	6.89829877E-1	6.8954E-1
BIOCARTA_SARS_PATHWAY	6.90280313E-1	6.8652E-1
REACTOME_CREB_PHOSPHORYLATION_THROUGH_THE_ACTIVATION_OF_CAMKII	6.91821917E-1	6.9209E-1
REACTOME_CD28_DEPENDENT_PI3K_AKT_SIGNALING	6.92477154E-1	6.8849E-1
KEGG_MISMATCH_REPAIR	6.94020413E-1	6.9286E-1
REACTOME_EXTENSION_OF_TELOMERES	6.95338634E-1	6.8864E-1
BIOCARTA_EGFR_SMRTE_PATHWAY	6.96066728E-1	6.9846E-1
REACTOME_SHC_RELATED_EVENTS	6.97343988E-1	6.9729E-1
BIOCARTA_CTLA4_PATHWAY	6.9876587E-1	6.9649E-1
REACTOME_METABOLISM_OF_NON_CODING_RNA	6.98823902E-1	7.0761E-1
BIOCARTA_EPONFKB_PATHWAY	6.99665776E-1	6.9591E-1
BIOCARTA_VITCB_PATHWAY	7.01176579E-1	6.9976E-1
REACTOME_ACTIVATION_OF_ATR_IN_RESPONSE_TO_REPLICATION_STRESS	7.01206374E-1	7.0456E-1
REACTOME_ERKS_ARE_INACTIVATED	7.01883765E-1	7.0685E-1
REACTOME_DOPAMINE_NEUROTRANSMITTER_RELEASE_CYCLE	7.03671175E-1	7.029E-1
REACTOME_CELL_JUNCTION_ORGANIZATION	7.03844662E-1	6.5395E-1
REACTOME_CHONDROITIN_SULFATE_BIOSYNTHESIS	7.04226729E-1	6.9966E-1
REACTOME_CELL_SURFACE_INTERACTIONS_AT_THE_VASCULAR_WALL	7.04434959E-1	7.0826E-1
REACTOME_PROLONGED_ERK_ACTIVATION_EVENTS	7.04747275E-1	7.0708E-1
REACTOME_APOPTOTIC_EXECUTION_PHASE	7.05020107E-1	7.2011E-1
KEGG_CYTOKINE_CYTOKINE_RECEPTOR_INTERACTION	7.08111133E-1	7.2596E-1
REACTOME_EFFECTS_OF_PIP2_HYDROLYSIS	7.09615074E-1	6.8632E-1
BIOCARTA_CARDIACEGF_PATHWAY	7.09930871E-1	7.1137E-1
REACTOME_IRAK1_RECRUITS_IKK_COMPLEX	7.11295456E-1	7.1053E-1
REACTOME_CRMPS_IN_SEMA3A_SIGNALING	7.12760889E-1	7.0938E-1
REACTOME_RAF_MAP_KINASE_CASCADE	7.12812113E-1	7.1442E-1
BIOCARTA_CYTOKINE_PATHWAY	7.15083831E-1	7.1165E-1
REACTOME_DOWNSTREAM_TCR_SIGNALING	7.16297483E-1	7.1533E-1
BIOCARTA_ASBCELL_PATHWAY	7.16918741E-1	7.0946E-1
REACTOME_PI_3K_CASCADE	7.18340575E-1	7.013E-1
BIOCARTA_BLYMPHOCYTE_PATHWAY	7.20277388E-1	7.2258E-1
REACTOME_PACKAGING_OF_TELOMERE_ENDS	7.21309311E-1	7.216E-1
REACTOME_BRANCHED_CHAIN_AMINO_ACID_CATABOLISM	7.21596661E-1	7.2418E-1
BIOCARTA_AMI_PATHWAY	7.22661796E-1	7.1961E-1
BIOCARTA_RANKL_PATHWAY	7.23023443E-1	7.2257E-1
REACTOME_METABOLISM_OF_RNA	7.24589639E-1	6.9251E-1
BIOCARTA_EDG1_PATHWAY	7.26873787E-1	7.2906E-1
BIOCARTA_MPR_PATHWAY	7.27450916E-1	7.2961E-1
REACTOME_PURINE_CATABOLISM	7.28380384E-1	7.304E-1
KEGG_NICOTINATE_AND_NICOTINAMIDE_METABOLISM	7.28704689E-1	6.8632E-1
KEGG_INOSITOL_PHOSPHATE_METABOLISM	7.30010674E-1	7.4287E-1
REACTOME_GLYCOPROTEIN_HORMONES	7.3116079E-1	7.2474E-1
REACTOME_STRIATED_MUSCLE_CONTRACTION	7.33152863E-1	7.3776E-1
KEGG_GLUTATHIONE_METABOLISM	7.33419582E-1	7.2969E-1
REACTOME_NCAM1_INTERACTIONS	7.34929616E-1	7.3291E-1
REACTOME_NFKB_AND_MAP_KINASES_ACTIVATION_MEDIATED_BY_TLR4_SIGNALING_REPERTOIRE	7.4024159E-1	7.4772E-1
REACTOME_FORMATION_OF_TUBULIN_FOLDING_INTERMEDIATES_BY_CCT_TRIC	7.40589036E-1	7.4357E-1
REACTOME_NFKB_ACTIVATION_THROUGH_FADD_RIP1_PATHWAY_MEDIATED_BY_CASPASE_8_AND10	7.42986854E-1	7.4824E-1
REACTOME_SIGNALING_BY_HIPPO	7.4315422E-1	7.47E-1
REACTOME_RNA_POL_I_PROMOTER_OPENING	7.44062608E-1	7.4379E-1
BIOCARTA_TFF_PATHWAY	7.45123798E-1	7.4505E-1
KEGG_NUCLEOTIDE_EXCISION_REPAIR	7.48353173E-1	7.1868E-1
REACTOME_ADVANCED_GLYCOSYLATION_ENDPRODUCT_RECEPTOR_SIGNALING	7.50628142E-1	7.5372E-1
REACTOME_INNATE_IMMUNE_SYSTEM	7.51037071E-1	6.4366E-1
BIOCARTA_CCR5_PATHWAY	7.51547766E-1	7.5429E-1
REACTOME_ARMS_MEDIATED_ACTIVATION	7.52213955E-1	7.5212E-1
REACTOME_KINESINS	7.52679298E-1	7.5068E-1
REACTOME_GROWTH_HORMONE_RECEPTOR_SIGNALING	7.53218278E-1	7.5834E-1
REACTOME_DESTABILIZATION_OF_MRNA_BY_AUF1_HNRNP_D0	7.53305902E-1	7.6117E-1
BIOCARTA_CDMAC_PATHWAY	7.53399757E-1	7.5368E-1
REACTOME_SHC1_EVENTS_IN_ERBB4_SIGNALING	7.54216195E-1	7.588E-1
BIOCARTA_IL4_PATHWAY	7.54922296E-1	7.5323E-1
BIOCARTA_DEATH_PATHWAY	7.56460965E-1	7.5789E-1
REACTOME_PROCESSING_OF_INTRONLESS_PRE_MRNAS	7.56669276E-1	7.552E-1
BIOCARTA_TCR_PATHWAY	7.57575185E-1	7.576E-1
REACTOME_METABOLISM_OF_PORPHYRINS	7.5865148E-1	7.5437E-1
BIOCARTA_FMLP_PATHWAY	7.58913132E-1	7.6125E-1
REACTOME_BILE_ACID_AND_BILE_SALT_METABOLISM	7.60834969E-1	7.6458E-1
REACTOME_AMINO_ACID_TRANSPORT_ACROSS_THE_PLASMA_MEMBRANE	7.62524423E-1	7.6525E-1
KEGG_ANTIGEN_PROCESSING_AND_PRESENTATION	7.62879536E-1	7.6505E-1
KEGG_NITROGEN_METABOLISM	7.63162455E-1	7.6659E-1
REACTOME_TRANSPORT_OF_MATURE_TRANSCRIPT_TO_CYTOPLASM	7.64128997E-1	7.7109E-1
REACTOME_SYNTHESIS_AND_INTERCONVERSION_OF_NUCLEOTIDE_DI_AND_TRIPHOSPHATES	7.64494461E-1	7.624E-1
REACTOME_NFKB_IS_ACTIVATED_AND_SIGNALS_SURVIVAL	7.64705019E-1	7.6448E-1
REACTOME_DCC_MEDIATED_ATTRACTIVE_SIGNALING	7.65046841E-1	7.6201E-1
REACTOME_OTHER_SEMAPHORIN_INTERACTIONS	7.65205356E-1	7.6823E-1
REACTOME_ADP_SIGNALLING_THROUGH_P2RY1	7.69631132E-1	7.6686E-1
KEGG_JAK_STAT_SIGNALING_PATHWAY	7.70126985E-1	7.8895E-1
REACTOME_PLATELET_CALCIUM_HOMEOSTASIS	7.70455543E-1	7.7303E-1
BIOCARTA_HCMV_PATHWAY	7.72280752E-1	7.7214E-1
KEGG_CHEMOKINE_SIGNALING_PATHWAY	7.72298849E-1	7.7695E-1
REACTOME_CIRCADIAN_CLOCK	7.72808841E-1	7.808E-1
BIOCARTA_TNFR2_PATHWAY	7.73764917E-1	7.679E-1
REACTOME_BMAL1_CLOCK_NPAS2_ACTIVATES_CIRCADIAN_EXPRESSION	7.7474017E-1	7.7847E-1
REACTOME_RIP_MEDIATED_NFKB_ACTIVATION_VIA_DAI	7.75854388E-1	7.7838E-1
BIOCARTA_ERYTH_PATHWAY	7.76022449E-1	7.733E-1
REACTOME_TRANSMEMBRANE_TRANSPORT_OF_SMALL_MOLECULES	7.76809894E-1	8.0056E-1
KEGG_TYPE_II_DIABETES_MELLITUS	7.79940086E-1	7.8156E-1
REACTOME_MEMBRANE_TRAFFICKING	7.80276639E-1	7.9259E-1
BIOCARTA_PML_PATHWAY	7.80277737E-1	7.8371E-1
REACTOME_ADHERENS_JUNCTIONS_INTERACTIONS	7.83052811E-1	7.925E-1
REACTOME_INTRINSIC_PATHWAY_FOR_APOPTOSIS	7.85160573E-1	7.8588E-1
REACTOME_HORMONE_SENSITIVE_LIPASE_HSL_MEDIATED_TRIACYLGLYCEROL_HYDROLYSIS	7.85292747E-1	7.8324E-1
KEGG_SPHINGOLIPID_METABOLISM	7.86101823E-1	7.7975E-1
REACTOME_TRAFFICKING_OF_GLUR2_CONTAINING_AMPA_RECEPTORS	7.89281547E-1	7.8757E-1
KEGG_RENAL_CELL_CARCINOMA	7.89411037E-1	7.8772E-1
REACTOME_CTLA4_INHIBITORY_SIGNALING	7.89843367E-1	7.8578E-1
BIOCARTA_TH1TH2_PATHWAY	7.90586145E-1	7.8592E-1
REACTOME_MYOGENESIS	7.91677128E-1	7.9088E-1
REACTOME_CA_DEPENDENT_EVENTS	7.92354255E-1	7.9573E-1
REACTOME_TELOMERE_MAINTENANCE	7.93325931E-1	7.9029E-1
REACTOME_METABOLISM_OF_VITAMINS_AND_COFACTORS	7.95003905E-1	7.8953E-1
BIOCARTA_NO2IL12_PATHWAY	7.9526613E-1	7.9209E-1
REACTOME_IONOTROPIC_ACTIVITY_OF_KAINATE_RECEPTORS	7.96067176E-1	7.9746E-1
BIOCARTA_STATHMIN_PATHWAY	7.96438363E-1	7.9948E-1
KEGG_PRIMARY_BILE_ACID_BIOSYNTHESIS	8.00056022E-1	8.0557E-1
KEGG_TERPENOID_BACKBONE_BIOSYNTHESIS	8.00735601E-1	8.0186E-1
REACTOME_MRNA_3_END_PROCESSING	8.00777283E-1	8.054E-1
BIOCARTA_ARENRF2_PATHWAY	8.01107565E-1	8.044E-1
BIOCARTA_DNAFRAGMENT_PATHWAY	8.01113604E-1	8.0242E-1
REACTOME_CYTOCHROME_P450_ARRANGED_BY_SUBSTRATE_TYPE	8.01140933E-1	8.0429E-1
REACTOME_SEMAPHORIN_INTERACTIONS	8.01195568E-1	8.0242E-1
REACTOME_NRIF_SIGNALS_CELL_DEATH_FROM_THE_NUCLEUS	8.01730255E-1	7.99E-1
REACTOME_RECRUITMENT_OF_NUMA_TO_MITOTIC_CENTROSOMES	8.02028756E-1	8.0654E-1
REACTOME_MAP_KINASE_ACTIVATION_IN_TLR_CASCADE	8.02514277E-1	8.0927E-1
REACTOME_SIGNALING_BY_THE_B_CELL_RECEPTOR_BCR	8.03359208E-1	8.0786E-1
REACTOME_GABA_RECEPTOR_ACTIVATION	8.03453579E-1	8.1089E-1
REACTOME_GABA_B_RECEPTOR_ACTIVATION	8.03998121E-1	8.1163E-1
REACTOME_COSTIMULATION_BY_THE_CD28_FAMILY	8.05032193E-1	8.0379E-1
REACTOME_OPIOID_SIGNALLING	8.0641315E-1	8.1042E-1
REACTOME_ADENYLATE_CYCLASE_ACTIVATING_PATHWAY	8.07620277E-1	8.1137E-1
KEGG_PROXIMAL_TUBULE_BICARBONATE_RECLAMATION	8.07712654E-1	8.0548E-1
REACTOME_ASSOCIATION_OF_TRIC_CCT_WITH_TARGET_PROTEINS_DURING_BIOSYNTHESIS	8.08251473E-1	8.0864E-1
REACTOME_TRANSMISSION_ACROSS_CHEMICAL_SYNAPSES	8.08652334E-1	8.2696E-1
REACTOME_NOTCH1_INTRACELLULAR_DOMAIN_REGULATES_TRANSCRIPTION	8.09328252E-1	8.1613E-1
REACTOME_SIGNAL_ATTENUATION	8.10262008E-1	8.0936E-1
REACTOME_FGFR_LIGAND_BINDING_AND_ACTIVATION	8.10749058E-1	8.0174E-1
REACTOME_SIGNALLING_TO_P38_VIA_RIT_AND_RIN	8.11387501E-1	8.1246E-1
BIOCARTA_IGF1MTOR_PATHWAY	8.11633886E-1	8.1008E-1
REACTOME_SYNTHESIS_OF_PIPS_AT_THE_EARLY_ENDOSOME_MEMBRANE	8.15425248E-1	8.2207E-1
BIOCARTA_NOS1_PATHWAY	8.17203983E-1	8.1913E-1
BIOCARTA_IL2RB_PATHWAY	8.17967749E-1	8.2005E-1
BIOCARTA_AT1R_PATHWAY	8.18688989E-1	8.2157E-1
BIOCARTA_RELA_PATHWAY	8.18971165E-1	8.1851E-1
REACTOME_TRAFFICKING_AND_PROCESSING_OF_ENDOSOMAL_TLR	8.19973232E-1	8.2467E-1
KEGG_NATURAL_KILLER_CELL_MEDIATED_CYTOTOXICITY	8.22959954E-1	8.1997E-1
BIOCARTA_TID_PATHWAY	8.25600528E-1	8.2489E-1
REACTOME_TRAFFICKING_OF_AMPA_RECEPTORS	8.25735979E-1	8.3149E-1
KEGG_RETINOL_METABOLISM	8.26148284E-1	8.3184E-1
REACTOME_PLC_BETA_MEDIATED_EVENTS	8.26351343E-1	8.3158E-1
REACTOME_APOPTOSIS	8.26455656E-1	8.4147E-1
REACTOME_IL_RECEPTOR_SHC_SIGNALING	8.2665214E-1	8.2717E-1
KEGG_INTESTINAL_IMMUNE_NETWORK_FOR_IGA_PRODUCTION	8.27174537E-1	8.2493E-1
KEGG_GRAFT_VERSUS_HOST_DISEASE	8.31220878E-1	8.351E-1
BIOCARTA_VEGF_PATHWAY	8.31920422E-1	8.322E-1
BIOCARTA_VDR_PATHWAY	8.31942955E-1	8.304E-1
REACTOME_ACTIVATION_OF_RAC	8.32238371E-1	8.3178E-1
KEGG_T_CELL_RECEPTOR_SIGNALING_PATHWAY	8.3272252E-1	8.3735E-1
REACTOME_NEGATIVE_REGULATION_OF_FGFR_SIGNALING	8.32747174E-1	8.2753E-1
BIOCARTA_CARM1_PATHWAY	8.33592583E-1	8.3506E-1
KEGG_VASCULAR_SMOOTH_MUSCLE_CONTRACTION	8.35794397E-1	8.4195E-1
REACTOME_TIGHT_JUNCTION_INTERACTIONS	8.3626858E-1	8.334E-1
BIOCARTA_TEL_PATHWAY	8.36273742E-1	8.3754E-1
REACTOME_PI3K_CASCADE	8.37176063E-1	7.8679E-1
REACTOME_SYNTHESIS_OF_PC	8.37791299E-1	8.3884E-1
REACTOME_PEPTIDE_HORMONE_BIOSYNTHESIS	8.39183349E-1	8.403E-1
KEGG_ALLOGRAFT_REJECTION	8.40092426E-1	8.3831E-1
KEGG_PHOSPHATIDYLINOSITOL_SIGNALING_SYSTEM	8.41575375E-1	8.4865E-1
REACTOME_APOPTOSIS_INDUCED_DNA_FRAGMENTATION	8.4182195E-1	8.4276E-1
REACTOME_RESOLUTION_OF_AP_SITES_VIA_THE_SINGLE_NUCLEOTIDE_REPLACEMENT_PATHWAY	8.42071929E-1	8.4452E-1
BIOCARTA_CERAMIDE_PATHWAY	8.43547935E-1	8.4041E-1
KEGG_DNA_REPLICATION	8.44281018E-1	8.3881E-1
BIOCARTA_MITOCHONDRIA_PATHWAY	8.45598534E-1	8.48E-1
REACTOME_INTEGRATION_OF_ENERGY_METABOLISM	8.47428424E-1	8.0985E-1
REACTOME_UNBLOCKING_OF_NMDA_RECEPTOR_GLUTAMATE_BINDING_AND_ACTIVATION	8.48606E-1	8.445E-1
BIOCARTA_STRESS_PATHWAY	8.49282641E-1	8.417E-1
BIOCARTA_CARM_ER_PATHWAY	8.50078954E-1	8.5259E-1
REACTOME_SHC_MEDIATED_SIGNALLING	8.5043158E-1	8.5193E-1
REACTOME_INHIBITION_OF_VOLTAGE_GATED_CA2_CHANNELS_VIA_GBETA_GAMMA_SUBUNITS	8.50926189E-1	8.5465E-1
KEGG_MAPK_SIGNALING_PATHWAY	8.51247985E-1	8.6704E-1
REACTOME_SYNTHESIS_OF_BILE_ACIDS_AND_BILE_SALTS_VIA_24_HYDROXYCHOLESTEROL	8.52154755E-1	8.5426E-1
REACTOME_SIGNALLING_TO_ERKS	8.53515974E-1	8.5441E-1
BIOCARTA_HIVNEF_PATHWAY	8.55065552E-1	8.5536E-1
REACTOME_NUCLEAR_SIGNALING_BY_ERBB4	8.58290872E-1	8.61E-1
REACTOME_NGF_SIGNALLING_VIA_TRKA_FROM_THE_PLASMA_MEMBRANE	8.58298643E-1	8.6089E-1
REACTOME_IL_2_SIGNALING	8.58383223E-1	8.6029E-1
REACTOME_SIGNALING_BY_FGFR_IN_DISEASE	8.58922775E-1	8.6003E-1
REACTOME_PHASE1_FUNCTIONALIZATION_OF_COMPOUNDS	8.59478933E-1	8.626E-1
REACTOME_PROTEIN_FOLDING	8.59624156E-1	8.6384E-1
REACTOME_BILE_SALT_AND_ORGANIC_ANION_SLC_TRANSPORTERS	8.59733917E-1	8.6079E-1
REACTOME_TRANSPORT_OF_ORGANIC_ANIONS	8.59993562E-1	8.615E-1
BIOCARTA_GLEEVEC_PATHWAY	8.60385574E-1	8.6412E-1
REACTOME_SYNTHESIS_OF_BILE_ACIDS_AND_BILE_SALTS	8.61167142E-1	8.6338E-1
REACTOME_REGULATION_OF_IFNG_SIGNALING	8.61431144E-1	8.6652E-1
KEGG_GLYCOSPHINGOLIPID_BIOSYNTHESIS_GLOBO_SERIES	8.62250031E-1	8.6178E-1
KEGG_OLFACTORY_TRANSDUCTION	8.63298361E-1	8.6862E-1
REACTOME_ACTIVATED_TLR4_SIGNALLING	8.63524827E-1	8.6853E-1
