Name	chi2Pvalue	empPvalue
REACTOME_DAG_AND_IP3_SIGNALING	5.02090202E-1	5.0145E-1
BIOCARTA_SRCRPTP_PATHWAY	5.03120559E-1	5.0924E-1
BIOCARTA_TCYTOTOXIC_PATHWAY	5.04137813E-1	4.9966E-1
KEGG_CIRCADIAN_RHYTHM_MAMMAL	5.05616278E-1	4.8419E-1
BIOCARTA_PDGF_PATHWAY	5.06069081E-1	4.971E-1
REACTOME_BINDING_AND_ENTRY_OF_HIV_VIRION	5.07157254E-1	5.1521E-1
KEGG_INTESTINAL_IMMUNE_NETWORK_FOR_IGA_PRODUCTION	5.0743633E-1	5.0583E-1
REACTOME_CDC6_ASSOCIATION_WITH_THE_ORC_ORIGIN_COMPLEX	5.07552333E-1	5.1886E-1
KEGG_SULFUR_METABOLISM	5.08050965E-1	5.0561E-1
KEGG_PROGESTERONE_MEDIATED_OOCYTE_MATURATION	5.08357102E-1	5.2579E-1
REACTOME_MITOCHONDRIAL_FATTY_ACID_BETA_OXIDATION	5.09458494E-1	5.312E-1
KEGG_ADHERENS_JUNCTION	5.10285286E-1	5.0344E-1
BIOCARTA_CSK_PATHWAY	5.11076914E-1	5.2166E-1
KEGG_TYPE_II_DIABETES_MELLITUS	5.11337322E-1	4.9777E-1
KEGG_CARDIAC_MUSCLE_CONTRACTION	5.11597023E-1	5.162E-1
REACTOME_TRANSCRIPTIONAL_ACTIVITY_OF_SMAD2_SMAD3_SMAD4_HETEROTRIMER	5.143316E-1	5.5311E-1
REACTOME_COMPLEMENT_CASCADE	5.14841689E-1	5.0217E-1
REACTOME_TRANSPORT_OF_VITAMINS_NUCLEOSIDES_AND_RELATED_MOLECULES	5.15196668E-1	5.1829E-1
REACTOME_DOWNSTREAM_TCR_SIGNALING	5.1537024E-1	5.4337E-1
REACTOME_LYSOSOME_VESICLE_BIOGENESIS	5.1569736E-1	5.19E-1
REACTOME_RNA_POL_III_TRANSCRIPTION_INITIATION_FROM_TYPE_3_PROMOTER	5.15901869E-1	5.4682E-1
BIOCARTA_TID_PATHWAY	5.16151144E-1	5.1814E-1
BIOCARTA_CACAM_PATHWAY	5.16813473E-1	5.0213E-1
BIOCARTA_CDC42RAC_PATHWAY	5.21071142E-1	5.2284E-1
KEGG_VALINE_LEUCINE_AND_ISOLEUCINE_DEGRADATION	5.21559287E-1	5.2625E-1
BIOCARTA_PML_PATHWAY	5.21890807E-1	5.0454E-1
REACTOME_APC_C_CDC20_MEDIATED_DEGRADATION_OF_MITOTIC_PROTEINS	5.22743377E-1	5.1849E-1
REACTOME_TRANSPORT_OF_RIBONUCLEOPROTEINS_INTO_THE_HOST_NUCLEUS	5.24121978E-1	5.1516E-1
REACTOME_N_GLYCAN_ANTENNAE_ELONGATION_IN_THE_MEDIAL_TRANS_GOLGI	5.24330351E-1	5.1146E-1
BIOCARTA_EPO_PATHWAY	5.26135229E-1	5.204E-1
BIOCARTA_BCR_PATHWAY	5.2640149E-1	4.488E-1
BIOCARTA_GH_PATHWAY	5.26632134E-1	5.3514E-1
REACTOME_ACTIVATED_AMPK_STIMULATES_FATTY_ACID_OXIDATION_IN_MUSCLE	5.27474979E-1	5.2963E-1
REACTOME_METABOLISM_OF_LIPIDS_AND_LIPOPROTEINS	5.29502257E-1	5.144E-1
REACTOME_ANTIVIRAL_MECHANISM_BY_IFN_STIMULATED_GENES	5.30671518E-1	5.3607E-1
REACTOME_FACILITATIVE_NA_INDEPENDENT_GLUCOSE_TRANSPORTERS	5.31418281E-1	5.1789E-1
REACTOME_BILE_ACID_AND_BILE_SALT_METABOLISM	5.32916028E-1	5.2502E-1
REACTOME_AUTODEGRADATION_OF_THE_E3_UBIQUITIN_LIGASE_COP1	5.34046463E-1	5.2902E-1
REACTOME_SEMA3A_PAK_DEPENDENT_AXON_REPULSION	5.34370483E-1	5.3078E-1
REACTOME_ACTIVATION_OF_BH3_ONLY_PROTEINS	5.35538613E-1	5.1969E-1
KEGG_COLORECTAL_CANCER	5.36205324E-1	5.2622E-1
KEGG_PARKINSONS_DISEASE	5.38243091E-1	5.2513E-1
BIOCARTA_CBL_PATHWAY	5.39592021E-1	5.3234E-1
REACTOME_PPARA_ACTIVATES_GENE_EXPRESSION	5.40144608E-1	5.3972E-1
BIOCARTA_INTEGRIN_PATHWAY	5.40740836E-1	5.5003E-1
BIOCARTA_PTC1_PATHWAY	5.41578695E-1	5.4761E-1
REACTOME_SIGNALING_BY_BMP	5.41899939E-1	5.4403E-1
REACTOME_NITRIC_OXIDE_STIMULATES_GUANYLATE_CYCLASE	5.42187151E-1	5.1074E-1
REACTOME_FORMATION_OF_TUBULIN_FOLDING_INTERMEDIATES_BY_CCT_TRIC	5.43414606E-1	5.4384E-1
REACTOME_VOLTAGE_GATED_POTASSIUM_CHANNELS	5.43686218E-1	5.361E-1
REACTOME_SOS_MEDIATED_SIGNALLING	5.46142353E-1	5.596E-1
KEGG_PROTEIN_EXPORT	5.46728183E-1	5.4199E-1
KEGG_NOTCH_SIGNALING_PATHWAY	5.4761453E-1	5.6121E-1
REACTOME_APOPTOTIC_EXECUTION_PHASE	5.48283732E-1	5.4953E-1
REACTOME_APOPTOTIC_CLEAVAGE_OF_CELLULAR_PROTEINS	5.48356179E-1	5.555E-1
KEGG_GLYCOLYSIS_GLUCONEOGENESIS	5.50215104E-1	5.2624E-1
BIOCARTA_TCAPOPTOSIS_PATHWAY	5.50509283E-1	5.3813E-1
REACTOME_MHC_CLASS_II_ANTIGEN_PRESENTATION	5.51155865E-1	5.5003E-1
BIOCARTA_PITX2_PATHWAY	5.51733483E-1	5.5092E-1
REACTOME_RNA_POL_III_CHAIN_ELONGATION	5.51936019E-1	5.762E-1
BIOCARTA_KERATINOCYTE_PATHWAY	5.52821194E-1	5.3322E-1
KEGG_GLYCINE_SERINE_AND_THREONINE_METABOLISM	5.53279889E-1	5.717E-1
BIOCARTA_TOLL_PATHWAY	5.54547721E-1	5.769E-1
KEGG_GLYCOSAMINOGLYCAN_BIOSYNTHESIS_KERATAN_SULFATE	5.55156621E-1	5.5797E-1
KEGG_PYRUVATE_METABOLISM	5.55639816E-1	5.6112E-1
REACTOME_EFFECTS_OF_PIP2_HYDROLYSIS	5.58085408E-1	5.5615E-1
REACTOME_ACTIVATION_OF_RAC	5.60132677E-1	5.4341E-1
REACTOME_TRANSPORT_OF_INORGANIC_CATIONS_ANIONS_AND_AMINO_ACIDS_OLIGOPEPTIDES	5.6394452E-1	5.7778E-1
KEGG_TYPE_I_DIABETES_MELLITUS	5.63984682E-1	5.7753E-1
REACTOME_MRNA_3_END_PROCESSING	5.63987376E-1	5.6716E-1
REACTOME_METABOLISM_OF_NON_CODING_RNA	5.64895233E-1	5.5153E-1
REACTOME_SYNTHESIS_OF_VERY_LONG_CHAIN_FATTY_ACYL_COAS	5.65712721E-1	5.5495E-1
REACTOME_CS_DS_DEGRADATION	5.6618133E-1	5.495E-1
REACTOME_HS_GAG_DEGRADATION	5.66487374E-1	5.6589E-1
REACTOME_ACYL_CHAIN_REMODELLING_OF_PS	5.66521264E-1	5.6466E-1
REACTOME_P75NTR_RECRUITS_SIGNALLING_COMPLEXES	5.71754751E-1	5.64E-1
BIOCARTA_NFKB_PATHWAY	5.72183141E-1	5.9195E-1
REACTOME_INSULIN_RECEPTOR_RECYCLING	5.72319562E-1	5.7485E-1
BIOCARTA_IL17_PATHWAY	5.72546243E-1	5.7967E-1
REACTOME_SEMA3A_PLEXIN_REPULSION_SIGNALING_BY_INHIBITING_INTEGRIN_ADHESION	5.72724836E-1	5.6989E-1
KEGG_CHEMOKINE_SIGNALING_PATHWAY	5.73479079E-1	6.0202E-1
REACTOME_NEURONAL_SYSTEM	5.76899631E-1	5.3844E-1
REACTOME_SIGNAL_TRANSDUCTION_BY_L1	5.77254494E-1	5.6811E-1
REACTOME_REGULATION_OF_MRNA_STABILITY_BY_PROTEINS_THAT_BIND_AU_RICH_ELEMENTS	5.77450099E-1	5.8946E-1
KEGG_UBIQUITIN_MEDIATED_PROTEOLYSIS	5.8012507E-1	5.7487E-1
REACTOME_TRANSFERRIN_ENDOCYTOSIS_AND_RECYCLING	5.80157105E-1	5.7606E-1
REACTOME_NEGATIVE_REGULATION_OF_FGFR_SIGNALING	5.80687583E-1	5.6973E-1
KEGG_GRAFT_VERSUS_HOST_DISEASE	5.80706549E-1	6.0395E-1
REACTOME_SIGNALING_BY_WNT	5.81255528E-1	5.8007E-1
REACTOME_IRON_UPTAKE_AND_TRANSPORT	5.81573151E-1	5.68E-1
REACTOME_EICOSANOID_LIGAND_BINDING_RECEPTORS	5.82328835E-1	5.7904E-1
REACTOME_TRANSPORT_OF_MATURE_TRANSCRIPT_TO_CYTOPLASM	5.82730635E-1	5.7407E-1
BIOCARTA_P27_PATHWAY	5.83030803E-1	5.4387E-1
KEGG_TOLL_LIKE_RECEPTOR_SIGNALING_PATHWAY	5.86574766E-1	5.8589E-1
REACTOME_RNA_POL_I_PROMOTER_OPENING	5.88064876E-1	5.7651E-1
BIOCARTA_SKP2E2F_PATHWAY	5.88345304E-1	5.5225E-1
BIOCARTA_IL1R_PATHWAY	5.91926687E-1	6.0706E-1
REACTOME_FATTY_ACID_TRIACYLGLYCEROL_AND_KETONE_BODY_METABOLISM	5.9254617E-1	5.9821E-1
REACTOME_SHC_MEDIATED_CASCADE	5.92719151E-1	5.8498E-1
BIOCARTA_TPO_PATHWAY	5.95808671E-1	5.9427E-1
KEGG_O_GLYCAN_BIOSYNTHESIS	5.97106859E-1	6.0348E-1
BIOCARTA_VITCB_PATHWAY	5.97176404E-1	5.8486E-1
REACTOME_ASSOCIATION_OF_LICENSING_FACTORS_WITH_THE_PRE_REPLICATIVE_COMPLEX	5.99913264E-1	5.9969E-1
KEGG_ECM_RECEPTOR_INTERACTION	6.00331726E-1	5.9958E-1
KEGG_RETINOL_METABOLISM	6.01358363E-1	6.0766E-1
REACTOME_CYTOSOLIC_TRNA_AMINOACYLATION	6.02699459E-1	6.1977E-1
KEGG_CITRATE_CYCLE_TCA_CYCLE	6.03081949E-1	6.1083E-1
REACTOME_EXTENSION_OF_TELOMERES	6.0323892E-1	5.9173E-1
REACTOME_MYD88_MAL_CASCADE_INITIATED_ON_PLASMA_MEMBRANE	6.04388838E-1	6.1898E-1
REACTOME_RECYCLING_OF_BILE_ACIDS_AND_SALTS	6.05619382E-1	5.9089E-1
REACTOME_LATENT_INFECTION_OF_HOMO_SAPIENS_WITH_MYCOBACTERIUM_TUBERCULOSIS	6.10148558E-1	6.2474E-1
REACTOME_ETHANOL_OXIDATION	6.11071515E-1	6.0653E-1
REACTOME_ERK_MAPK_TARGETS	6.12175762E-1	6.4719E-1
REACTOME_SLC_MEDIATED_TRANSMEMBRANE_TRANSPORT	6.1271592E-1	6.0499E-1
BIOCARTA_IL4_PATHWAY	6.13823965E-1	6.1989E-1
REACTOME_ER_PHAGOSOME_PATHWAY	6.14134489E-1	5.9761E-1
BIOCARTA_INTRINSIC_PATHWAY	6.14541503E-1	6.1568E-1
REACTOME_CD28_DEPENDENT_PI3K_AKT_SIGNALING	6.15060733E-1	6.1938E-1
REACTOME_PRE_NOTCH_EXPRESSION_AND_PROCESSING	6.15217678E-1	6.1372E-1
REACTOME_RETROGRADE_NEUROTROPHIN_SIGNALLING	6.1617845E-1	6.0409E-1
REACTOME_ABC_FAMILY_PROTEINS_MEDIATED_TRANSPORT	6.16681428E-1	6.3758E-1
REACTOME_CELL_CYCLE_MITOTIC	6.16720521E-1	6.2258E-1
BIOCARTA_BLYMPHOCYTE_PATHWAY	6.17195725E-1	6.1521E-1
REACTOME_TRAFFICKING_AND_PROCESSING_OF_ENDOSOMAL_TLR	6.17250661E-1	6.2996E-1
REACTOME_ACTIVATED_TLR4_SIGNALLING	6.18795132E-1	6.3592E-1
REACTOME_RIP_MEDIATED_NFKB_ACTIVATION_VIA_DAI	6.19526977E-1	6.2617E-1
REACTOME_CA_DEPENDENT_EVENTS	6.2029671E-1	6.2568E-1
REACTOME_MITOTIC_PROMETAPHASE	6.21697083E-1	6.4211E-1
BIOCARTA_GCR_PATHWAY	6.2268362E-1	6.3099E-1
REACTOME_CELL_JUNCTION_ORGANIZATION	6.25094225E-1	6.1611E-1
REACTOME_SYNTHESIS_SECRETION_AND_INACTIVATION_OF_GLP1	6.26642479E-1	6.2936E-1
REACTOME_PI3K_AKT_ACTIVATION	6.2748E-1	6.4832E-1
REACTOME_SYNTHESIS_OF_PA	6.27547576E-1	6.1982E-1
BIOCARTA_CCR3_PATHWAY	6.27833099E-1	6.2396E-1
KEGG_PROTEASOME	6.28206147E-1	6.3141E-1
KEGG_BASAL_TRANSCRIPTION_FACTORS	6.28706937E-1	6.2997E-1
BIOCARTA_ARAP_PATHWAY	6.29028191E-1	6.2701E-1
REACTOME_MAP_KINASE_ACTIVATION_IN_TLR_CASCADE	6.29179955E-1	6.4848E-1
REACTOME_NEF_MEDIATED_DOWNREGULATION_OF_MHC_CLASS_I_COMPLEX_CELL_SURFACE_EXPRESSION	6.3202687E-1	6.2635E-1
KEGG_ONE_CARBON_POOL_BY_FOLATE	6.32573957E-1	6.0974E-1
REACTOME_APOPTOSIS	6.3347192E-1	6.2001E-1
BIOCARTA_INFLAM_PATHWAY	6.34072437E-1	6.5219E-1
REACTOME_SIGNAL_REGULATORY_PROTEIN_SIRP_FAMILY_INTERACTIONS	6.35316432E-1	6.3484E-1
REACTOME_L1CAM_INTERACTIONS	6.37415832E-1	6.3739E-1
REACTOME_ACTIVATION_OF_NF_KAPPAB_IN_B_CELLS	6.38606738E-1	6.4818E-1
REACTOME_TRAF6_MEDIATED_INDUCTION_OF_NFKB_AND_MAP_KINASES_UPON_TLR7_8_OR_9_ACTIVATION	6.39309563E-1	6.5605E-1
KEGG_ALLOGRAFT_REJECTION	6.40006775E-1	6.3732E-1
REACTOME_REGULATION_OF_MITOTIC_CELL_CYCLE	6.41203609E-1	6.2087E-1
REACTOME_INTEGRIN_CELL_SURFACE_INTERACTIONS	6.41310198E-1	6.3338E-1
REACTOME_ION_TRANSPORT_BY_P_TYPE_ATPASES	6.41556257E-1	6.6561E-1
KEGG_NUCLEOTIDE_EXCISION_REPAIR	6.42528708E-1	6.2142E-1
KEGG_FOCAL_ADHESION	6.44032626E-1	6.2716E-1
KEGG_GLYCOSAMINOGLYCAN_DEGRADATION	6.44213487E-1	6.5292E-1
REACTOME_CITRIC_ACID_CYCLE_TCA_CYCLE	6.45140378E-1	6.4458E-1
REACTOME_NEF_MEDIATES_DOWN_MODULATION_OF_CELL_SURFACE_RECEPTORS_BY_RECRUITING_THEM_TO_CLATHRIN_ADAPTERS	6.45683261E-1	6.3136E-1
REACTOME_MRNA_SPLICING_MINOR_PATHWAY	6.46566433E-1	6.5824E-1
REACTOME_ACTIVATION_OF_THE_AP1_FAMILY_OF_TRANSCRIPTION_FACTORS	6.46812692E-1	6.4611E-1
REACTOME_SIGNALING_BY_THE_B_CELL_RECEPTOR_BCR	6.4825757E-1	6.2474E-1
REACTOME_LIPID_DIGESTION_MOBILIZATION_AND_TRANSPORT	6.50721235E-1	6.4573E-1
KEGG_FATTY_ACID_METABOLISM	6.5157365E-1	6.3032E-1
REACTOME_NETRIN1_SIGNALING	6.51632006E-1	6.6708E-1
BIOCARTA_CTL_PATHWAY	6.5400092E-1	6.485E-1
REACTOME_SEMAPHORIN_INTERACTIONS	6.54116585E-1	6.4329E-1
REACTOME_SYNTHESIS_OF_BILE_ACIDS_AND_BILE_SALTS_VIA_7ALPHA_HYDROXYCHOLESTEROL	6.542148E-1	6.6611E-1
REACTOME_P53_DEPENDENT_G1_DNA_DAMAGE_RESPONSE	6.5698866E-1	6.4711E-1
REACTOME_AUTODEGRADATION_OF_CDH1_BY_CDH1_APC_C	6.57270962E-1	6.622E-1
REACTOME_MAPK_TARGETS_NUCLEAR_EVENTS_MEDIATED_BY_MAP_KINASES	6.57555512E-1	6.7612E-1
BIOCARTA_NUCLEARRS_PATHWAY	6.59451508E-1	6.4471E-1
BIOCARTA_MAL_PATHWAY	6.6036574E-1	6.5837E-1
REACTOME_CGMP_EFFECTS	6.60577449E-1	6.3291E-1
BIOCARTA_IGF1_PATHWAY	6.615362E-1	6.5567E-1
KEGG_BIOSYNTHESIS_OF_UNSATURATED_FATTY_ACIDS	6.61982619E-1	6.3937E-1
BIOCARTA_HIF_PATHWAY	6.63512601E-1	6.5943E-1
REACTOME_TRIGLYCERIDE_BIOSYNTHESIS	6.64246799E-1	6.5934E-1
KEGG_HEMATOPOIETIC_CELL_LINEAGE	6.65837111E-1	6.8704E-1
BIOCARTA_CLASSIC_PATHWAY	6.66260294E-1	6.4063E-1
REACTOME_ACTIVATION_OF_NMDA_RECEPTOR_UPON_GLUTAMATE_BINDING_AND_POSTSYNAPTIC_EVENTS	6.665232E-1	6.6964E-1
REACTOME_CHONDROITIN_SULFATE_BIOSYNTHESIS	6.69304565E-1	6.6893E-1
KEGG_ALZHEIMERS_DISEASE	6.71365242E-1	6.5945E-1
REACTOME_RNA_POL_III_TRANSCRIPTION_INITIATION_FROM_TYPE_2_PROMOTER	6.728748E-1	6.9579E-1
BIOCARTA_AT1R_PATHWAY	6.73416605E-1	6.2768E-1
REACTOME_GLUCONEOGENESIS	6.74808521E-1	6.8105E-1
BIOCARTA_FMLP_PATHWAY	6.76923071E-1	6.7184E-1
REACTOME_INCRETIN_SYNTHESIS_SECRETION_AND_INACTIVATION	6.77494567E-1	6.8003E-1
REACTOME_ADENYLATE_CYCLASE_INHIBITORY_PATHWAY	6.78485367E-1	6.9923E-1
BIOCARTA_MET_PATHWAY	6.78816669E-1	6.8246E-1
KEGG_LYSOSOME	6.7883125E-1	6.6724E-1
REACTOME_APOPTOSIS_INDUCED_DNA_FRAGMENTATION	6.79548959E-1	6.8471E-1
REACTOME_VEGF_LIGAND_RECEPTOR_INTERACTIONS	6.80269502E-1	6.9577E-1
REACTOME_MITOCHONDRIAL_PROTEIN_IMPORT	6.80975151E-1	6.9083E-1
BIOCARTA_IL2RB_PATHWAY	6.81632358E-1	6.6772E-1
BIOCARTA_IL2_PATHWAY	6.82368604E-1	6.6946E-1
KEGG_ANTIGEN_PROCESSING_AND_PRESENTATION	6.83006863E-1	6.8833E-1
BIOCARTA_HDAC_PATHWAY	6.83356429E-1	6.8178E-1
REACTOME_NFKB_IS_ACTIVATED_AND_SIGNALS_SURVIVAL	6.83960992E-1	6.605E-1
REACTOME_NUCLEAR_EVENTS_KINASE_AND_TRANSCRIPTION_FACTOR_ACTIVATION	6.84484431E-1	7.2079E-1
KEGG_VASOPRESSIN_REGULATED_WATER_REABSORPTION	6.85016629E-1	6.9408E-1
REACTOME_INFLAMMASOMES	6.86788107E-1	6.9993E-1
KEGG_NEUROACTIVE_LIGAND_RECEPTOR_INTERACTION	6.87286403E-1	6.7259E-1
REACTOME_METABOLISM_OF_AMINO_ACIDS_AND_DERIVATIVES	6.89231353E-1	6.8496E-1
REACTOME_CD28_CO_STIMULATION	6.89375864E-1	6.7841E-1
REACTOME_RNA_POL_III_TRANSCRIPTION	6.90732267E-1	7.2325E-1
KEGG_ABC_TRANSPORTERS	6.90951695E-1	6.9234E-1
REACTOME_CDK_MEDIATED_PHOSPHORYLATION_AND_REMOVAL_OF_CDC6	6.91221751E-1	6.8349E-1
REACTOME_ABCA_TRANSPORTERS_IN_LIPID_HOMEOSTASIS	6.91456403E-1	7.1196E-1
BIOCARTA_INSULIN_PATHWAY	6.91502902E-1	6.966E-1
REACTOME_SIGNALING_BY_SCF_KIT	6.9235889E-1	7.048E-1
REACTOME_REGULATION_OF_ORNITHINE_DECARBOXYLASE_ODC	6.92413667E-1	6.8962E-1
REACTOME_CRMPS_IN_SEMA3A_SIGNALING	6.93820505E-1	7.0022E-1
REACTOME_SPRY_REGULATION_OF_FGF_SIGNALING	6.94370302E-1	7.0013E-1
REACTOME_CASPASE_MEDIATED_CLEAVAGE_OF_CYTOSKELETAL_PROTEINS	6.94747228E-1	7.0043E-1
REACTOME_ROLE_OF_SECOND_MESSENGERS_IN_NETRIN1_SIGNALING	6.94786131E-1	7.1298E-1
REACTOME_P75NTR_SIGNALS_VIA_NFKB	6.95406191E-1	6.8457E-1
REACTOME_TRIF_MEDIATED_TLR3_SIGNALING	6.95948397E-1	7.1434E-1
BIOCARTA_CD40_PATHWAY	6.96124324E-1	6.9738E-1
REACTOME_METABOLISM_OF_PORPHYRINS	7.00995943E-1	6.9883E-1
REACTOME_NEPHRIN_INTERACTIONS	7.01405734E-1	7.0439E-1
REACTOME_GPVI_MEDIATED_ACTIVATION_CASCADE	7.01638036E-1	6.9392E-1
REACTOME_REGULATED_PROTEOLYSIS_OF_P75NTR	7.03390813E-1	6.7725E-1
REACTOME_TRANSMEMBRANE_TRANSPORT_OF_SMALL_MOLECULES	7.04758253E-1	7.0699E-1
REACTOME_ALPHA_LINOLENIC_ACID_ALA_METABOLISM	7.05051322E-1	6.9204E-1
BIOCARTA_CALCINEURIN_PATHWAY	7.05458737E-1	6.7745E-1
REACTOME_KERATAN_SULFATE_BIOSYNTHESIS	7.05644975E-1	7.0271E-1
REACTOME_FATTY_ACYL_COA_BIOSYNTHESIS	7.0744463E-1	7.0551E-1
REACTOME_RNA_POL_III_TRANSCRIPTION_TERMINATION	7.0855074E-1	7.3602E-1
REACTOME_DCC_MEDIATED_ATTRACTIVE_SIGNALING	7.08702886E-1	7.1377E-1
BIOCARTA_AKAP13_PATHWAY	7.08704725E-1	7.1448E-1
REACTOME_ORGANIC_CATION_ANION_ZWITTERION_TRANSPORT	7.08781103E-1	7.1395E-1
REACTOME_ACTIVATION_OF_THE_PRE_REPLICATIVE_COMPLEX	7.11258121E-1	7.2484E-1
KEGG_LONG_TERM_POTENTIATION	7.13284437E-1	7.0545E-1
REACTOME_ANTIGEN_PROCESSING_CROSS_PRESENTATION	7.13772712E-1	7.0311E-1
BIOCARTA_IL5_PATHWAY	7.15319953E-1	7.1916E-1
REACTOME_REMOVAL_OF_THE_FLAP_INTERMEDIATE_FROM_THE_C_STRAND	7.17694478E-1	7.1086E-1
REACTOME_AMINE_DERIVED_HORMONES	7.18511445E-1	7.0142E-1
BIOCARTA_SARS_PATHWAY	7.1898829E-1	7.2389E-1
BIOCARTA_DREAM_PATHWAY	7.19950003E-1	7.3824E-1
BIOCARTA_NEUROTRANSMITTERS_PATHWAY	7.20271717E-1	7.1731E-1
BIOCARTA_ASBCELL_PATHWAY	7.20491687E-1	7.2141E-1
BIOCARTA_CFTR_PATHWAY	7.21669604E-1	7.2899E-1
BIOCARTA_VEGF_PATHWAY	7.2305986E-1	7.2559E-1
REACTOME_SIGNALING_BY_FGFR_IN_DISEASE	7.23350695E-1	7.2006E-1
BIOCARTA_AKT_PATHWAY	7.24267022E-1	7.3514E-1
BIOCARTA_HER2_PATHWAY	7.25187967E-1	7.0919E-1
BIOCARTA_CASPASE_PATHWAY	7.25504941E-1	7.4384E-1
REACTOME_PRESYNAPTIC_NICOTINIC_ACETYLCHOLINE_RECEPTORS	7.25808379E-1	7.0979E-1
KEGG_TIGHT_JUNCTION	7.25816838E-1	7.3428E-1
BIOCARTA_PROTEASOME_PATHWAY	7.2604161E-1	7.2301E-1
REACTOME_INTRINSIC_PATHWAY_FOR_APOPTOSIS	7.27930528E-1	7.1659E-1
REACTOME_SEMA4D_INDUCED_CELL_MIGRATION_AND_GROWTH_CONE_COLLAPSE	7.28370464E-1	7.2406E-1
KEGG_CELL_ADHESION_MOLECULES_CAMS	7.29741816E-1	7.1356E-1
REACTOME_PRE_NOTCH_PROCESSING_IN_GOLGI	7.31368871E-1	7.3166E-1
KEGG_THYROID_CANCER	7.34836738E-1	7.3738E-1
KEGG_GLYCOSPHINGOLIPID_BIOSYNTHESIS_LACTO_AND_NEOLACTO_SERIES	7.35473935E-1	7.2238E-1
REACTOME_POST_NMDA_RECEPTOR_ACTIVATION_EVENTS	7.35782985E-1	7.379E-1
REACTOME_REGULATION_OF_GENE_EXPRESSION_IN_BETA_CELLS	7.36882862E-1	7.2242E-1
BIOCARTA_AMI_PATHWAY	7.37721161E-1	7.4831E-1
KEGG_NEUROTROPHIN_SIGNALING_PATHWAY	7.3807268E-1	7.348E-1
BIOCARTA_GPCR_PATHWAY	7.39124532E-1	7.3636E-1
REACTOME_TERMINATION_OF_O_GLYCAN_BIOSYNTHESIS	7.44276644E-1	7.5797E-1
KEGG_B_CELL_RECEPTOR_SIGNALING_PATHWAY	7.44606806E-1	7.1439E-1
REACTOME_METABOLISM_OF_STEROID_HORMONES_AND_VITAMINS_A_AND_D	7.45394374E-1	7.6168E-1
REACTOME_TOLL_RECEPTOR_CASCADES	7.46145509E-1	7.568E-1
REACTOME_TELOMERE_MAINTENANCE	7.46928919E-1	7.3141E-1
REACTOME_KERATAN_SULFATE_KERATIN_METABOLISM	7.47694403E-1	7.4284E-1
KEGG_AXON_GUIDANCE	7.47740599E-1	7.4855E-1
REACTOME_REPAIR_SYNTHESIS_FOR_GAP_FILLING_BY_DNA_POL_IN_TC_NER	7.49231671E-1	7.4349E-1
BIOCARTA_PPARA_PATHWAY	7.49270085E-1	7.2838E-1
REACTOME_P53_INDEPENDENT_G1_S_DNA_DAMAGE_CHECKPOINT	7.49349179E-1	7.4514E-1
REACTOME_G_ALPHA_I_SIGNALLING_EVENTS	7.51350224E-1	7.5595E-1
KEGG_AMINOACYL_TRNA_BIOSYNTHESIS	7.51707579E-1	7.6828E-1
REACTOME_NOTCH_HLH_TRANSCRIPTION_PATHWAY	7.52940757E-1	7.577E-1
KEGG_GLIOMA	7.53492698E-1	7.4486E-1
BIOCARTA_NO1_PATHWAY	7.56762744E-1	7.3671E-1
KEGG_MATURITY_ONSET_DIABETES_OF_THE_YOUNG	7.57104064E-1	7.3613E-1
REACTOME_CROSS_PRESENTATION_OF_SOLUBLE_EXOGENOUS_ANTIGENS_ENDOSOMES	7.57426848E-1	7.5461E-1
KEGG_INSULIN_SIGNALING_PATHWAY	7.58710865E-1	7.5092E-1
REACTOME_SIGNALING_BY_HIPPO	7.60320745E-1	7.5877E-1
KEGG_LYSINE_DEGRADATION	7.61005744E-1	7.5139E-1
REACTOME_GLUCURONIDATION	7.61237328E-1	7.6319E-1
REACTOME_UNBLOCKING_OF_NMDA_RECEPTOR_GLUTAMATE_BINDING_AND_ACTIVATION	7.61665385E-1	7.5761E-1
REACTOME_SIGNALING_BY_NOTCH4	7.62390713E-1	7.6383E-1
REACTOME_SIGNALING_BY_NOTCH3	7.62390713E-1	7.6461E-1
REACTOME_APC_C_CDH1_MEDIATED_DEGRADATION_OF_CDC20_AND_OTHER_APC_C_CDH1_TARGETED_PROTEINS_IN_LATE_MITOSIS_EARLY_G1	7.64751161E-1	7.6472E-1
REACTOME_BETA_DEFENSINS	7.65598395E-1	7.4125E-1
BIOCARTA_CDMAC_PATHWAY	7.65733554E-1	7.6342E-1
KEGG_OLFACTORY_TRANSDUCTION	7.65997399E-1	7.524E-1
KEGG_GLYCOSAMINOGLYCAN_BIOSYNTHESIS_CHONDROITIN_SULFATE	7.6715076E-1	7.721E-1
REACTOME_FRS2_MEDIATED_CASCADE	7.67439074E-1	7.5769E-1
REACTOME_G1_S_TRANSITION	7.68291114E-1	7.6492E-1
BIOCARTA_FAS_PATHWAY	7.6978852E-1	7.6493E-1
BIOCARTA_NOS1_PATHWAY	7.70997494E-1	7.6111E-1
BIOCARTA_CCR5_PATHWAY	7.71662238E-1	7.5344E-1
REACTOME_NRIF_SIGNALS_CELL_DEATH_FROM_THE_NUCLEUS	7.75301466E-1	7.4778E-1
REACTOME_ORC1_REMOVAL_FROM_CHROMATIN	7.76034071E-1	7.6299E-1
